Dataset:              Benthic Species Abundance Data
File Name:            va91_3_2.txt
Date Created:         03/10/96
# Variables:          7
# Header Records:     17
# Data Records:       3342
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
VA91-408 910730 SACCOGLOSSUS KOWALEVSKII              3      2     0.67   1.15
VA91-408 910730 SIPUNCULA                             3      2     0.67   1.15
VA91-408 910730 SOLENIDAE                             3      5     1.67   1.53
VA91-408 910730 SPIOPHANES BOMBYX                     3      3     1.00   0.00
VA91-408 910730 SPISULA SOLIDISSIMA                   3     17     5.67   0.58
VA91-408 910730 SYLLIDAE                              3      1     0.33   0.58
VA91-408 910730 SYNCHELIDIUM AMERICANUM               3      1     0.33   0.58
VA91-408 910730 TANAISSUS PSAMMOPHILUS                3      2     0.67   0.58
VA91-408 910730 TELLINA AGILIS                        3     11     3.67   1.53
VA91-408 910730 TEREBELLIDAE                          3      7     2.33   1.53
VA91-408 910730 THALASSINIDEA                         3      4     1.33   2.31
VA91-408 910730 THARYX SP. A MORRIS                   3     20     6.67   3.51
VA91-408 910730 THRACIIDAE                            3      3     1.00   1.73
VA91-408 910730 TRAVISIA                              3      1     0.33   0.58
VA91-408 910730 TURBONILLA INTERRUPTA                 3      1     0.33   0.58
VA91-408 910730 XANTHIDAE                             3      2     0.67   1.15
VA91-409 910726 ACANTHOHAUSTORIUS SPP.                3      8     2.67   4.62
VA91-409 910726 AMPHARETE ARCTICA                     3      1     0.33   0.58
VA91-409 910726 ANOMIA                                3      1     0.33   0.58
VA91-409 910726 APHELOCHAETA SP. A BLAKE              3      3     1.00   1.73
VA91-409 910726 ARICIDEA CATHERINAE                   3      1     0.33   0.58
VA91-409 910726 ASCIDIACEA                            3    461   153.67  91.74
VA91-409 910726 BRANIA WELLFLEETENSIS                 3      3     1.00   1.00
VA91-409 910726 BUSHIA ELEGANS                        3      2     0.67   1.15
VA91-409 910726 CAECIDAE                              3      1     0.33   0.58
VA91-409 910726 CALLIANASSA SETIMANUS                 3      1     0.33   0.58
VA91-409 910726 CAPITELLA                             3      1     0.33   0.58
VA91-409 910726 CARAZZIELLA HOBSONAE                  3     14     4.67   6.35
VA91-409 910726 CAULLERIELLA SP. B BLAKE              3      7     2.33   2.08
VA91-409 910726 CIRRATULIDAE                          3      4     1.33   0.58
VA91-409 910726 CIRRIFORMIA GRANDIS                   3      1     0.33   0.58
VA91-409 910726 CORBULA CONTRACTA                     3      1     0.33   0.58
VA91-409 910726 CREPIDULA SPP.                        3     28     9.33   9.50
VA91-409 910726 Crepidula convexa-fornicata complex   3     22     7.33  12.70
VA91-409 910726 ECHINOIDEA                            3      1     0.33   0.58
VA91-409 910726 ENSIS DIRECTUS                        3     11     3.67   3.06
VA91-409 910726 EXOGONE HEBES                         3     20     6.67   8.33
VA91-409 910726 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-409 910726 HARMOTHOE MACGINITIEI                 3      1     0.33   0.58
VA91-409 910726 HAUSTORIIDAE                          3      2     0.67   1.15
VA91-409 910726 LEPTOSYNAPTA TENUIS                   3      1     0.33   0.58
VA91-409 910726 LILJEBORGIIDAE                        3      1     0.33   0.58
VA91-409 910726 LYONSIA HYALINA                       3      1     0.33   0.58
VA91-409 910726 MAGELONA SPP.                         3      2     0.67   1.15
VA91-409 910726 MALDANIDAE                            3     31    10.33   3.51
VA91-409 910726 MEDIOMASTUS AMBISETA                  3      5     1.67   1.53
VA91-409 910726 MYSELLA PLANULATA                     3      1     0.33   0.58
VA91-409 910726 MYTILIDAE                             3      3     1.00   0.00
VA91-409 910726 NASSARIUS TRIVITTATUS                 3      1     0.33   0.58
VA91-409 910726 NATICA PUSILLA                        3      9     3.00   0.00
VA91-409 910726 NEANTHES ARENACEODENTATA              3      1     0.33   0.58
VA91-409 910726 NEMERTINEA                            3      3     1.00   1.00
VA91-409 910726 NEPHTYIDAE                            3      2     0.67   1.15
VA91-409 910726 NEPHTYS PICTA                         3     14     4.67   1.53
VA91-409 910726 OLIGOCHAETA                           3      4     1.33   1.53
VA91-409 910726 OPHIUROIDEA                           3      2     0.67   0.58
VA91-409 910726 PAGURUS POLLICARIS                    3      1     0.33   0.58
VA91-409 910726 PANDORA GOULDIANA                     3      2     0.67   0.58
VA91-409 910726 PARAHAUSTORIUS LONGIMERUS             3      7     2.33   2.08
VA91-409 910726 PAROUGIA CAECA                        3      2     0.67   0.58
VA91-409 910726 PETRICOLA PHOLADIFORMIS               3      1     0.33   0.58
VA91-409 910726 PHOXOCEPHALIDAE                       3     23     7.67   4.51
VA91-409 910726 PINNIXA SPP.                          3     28     9.33   2.52
VA91-409 910726 PINNOTHERIDAE                         3      2     0.67   1.15
VA91-409 910726 POLYCIRRUS EXIMIUS                    3     24     8.00   1.73
VA91-409 910726 POLYCIRRUS SPP.                       3      1     0.33   0.58
VA91-409 910726 POLYDORA SOCIALIS                     3      1     0.33   0.58
VA91-409 910726 POLYGORDIUS SPP.                      3      2     0.67   0.58
VA91-409 910726 PROTOHAUSTORIUS                       3      2     0.67   1.15
VA91-409 910726 PSEUDUNCIOLA OBLIQUUA                 3   1071   357.00 117.22
VA91-409 910726 Pagurus spp.                          3      7     2.33   1.15
VA91-409 910726 RHEPOXYNIUS HUDSONI                   3      7     2.33   2.08
VA91-409 910726 SABELLARIA VULGARIS                   3      4     1.33   0.58
VA91-409 910726 SCOLOPLOS RUBRA                       3      1     0.33   0.58
VA91-409 910726 SIGALION ARENICOLA                    3      3     1.00   1.00
VA91-409 910726 SIPUNCULA                             3      2     0.67   1.15
VA91-409 910726 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
VA91-409 910726 SPIOPHANES BOMBYX                     3      3     1.00   1.00
VA91-409 910726 SPISULA SOLIDISSIMA                   3     23     7.67   4.04
VA91-409 910726 STREPTOSYLLIS PETTIBONEAE             3      1     0.33   0.58
VA91-409 910726 SYNCHELIDIUM AMERICANUM               3      2     0.67   1.15
VA91-409 910726 TANAISSUS PSAMMOPHILUS                3      1     0.33   0.58
VA91-409 910726 TELLINA AGILIS                        3      6     2.00   1.00
VA91-409 910726 THALASSINIDEA                         3      9     3.00   2.00
VA91-409 910726 THARYX SP. A MORRIS                   3      2     0.67   1.15
VA91-409 910726 THRACIIDAE                            3      3     1.00   1.00
VA91-409 910726 TURBELLARIA                           3      1     0.33   0.58
VA91-409 910726 TURBONILLA INTERRUPTA                 3      2     0.67   1.15
VA91-409 910726 UPOGEBIA AFFINIS                      3     10     3.33   3.51
VA91-411 910828 BOCCARDIELLA HAMATA                   3      8     2.67   4.62
VA91-411 910828 BOCCARDIELLA LIGERICA                 3      1     0.33   0.58
VA91-411 910828 CHIRIDOTEA ALMYRA                     3      2     0.67   1.15
VA91-411 910828 CYATHURA POLITA                       3      7     2.33   3.21
VA91-411 910828 EDOTEA TRILOBA                        3     10     3.33   4.93
VA91-411 910828 GAMMARUS DAIBERI                      3      1     0.33   0.58
VA91-411 910828 LIMNODRILUS HOFFMEISTERI              3      4     1.33   0.58
VA91-411 910828 MARENZELLERIA VIRIDIS                 3      4     1.33   1.53
VA91-411 910828 POLYPEDILUM TRIPODURA                 3      3     1.00   1.00
VA91-411 910828 RANGIA CUNEATA                        3     16     5.33   3.21
VA91-411 910828 STREBLOSPIO BENEDICTI                 3      1     0.33   0.58
VA91-411 910828 TUBIFICIDAE WITH CAPILIFORM CHAETAE   3     64    21.33  26.50
VA91-413 910809 ACANTHOHAUSTORIUS SPP.                3      1     0.33   0.58
VA91-413 910809 ARICIDEA CATHERINAE                   3      2     0.67   1.15
VA91-413 910809 CAULLERIELLA SP. B BLAKE              3      9     3.00   4.36
VA91-413 910809 CIRRATULIDAE                          3      1     0.33   0.58
VA91-413 910809 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-413 910809 LEITOSCOLOPLOS ROBUSTUS               3      4     1.33   1.15
VA91-413 910809 LEITOSCOLOPLOS SPP.                   3      2     0.67   0.58
VA91-413 910809 MAGELONA SPP.                         3      3     1.00   1.00
VA91-413 910809 NEPHTYS PICTA                         3      7     2.33   2.52
VA91-413 910809 PARAONIS FULGENS                      3     55    18.33  13.05
VA91-413 910809 PHOXOCEPHALIDAE                       3      2     0.67   0.58
VA91-413 910809 Protohaustorius cf. deichmannae       3     54    18.00   5.20
VA91-413 910809 SCOLELEPIS TEXANA                     3      3     1.00   1.00
VA91-413 910809 SPISULA SOLIDISSIMA                   3      2     0.67   0.58
VA91-413 910809 TELLINA AGILIS                        3      2     0.67   0.58
VA91-413 910809 THARYX SP. A MORRIS                   3      1     0.33   0.58
VA91-414 910728 ACTEOCINA CANALICULATA                3     24     8.00   3.46
VA91-414 910728 ACTEOCINA ORYZA                       3      9     3.00   0.00
VA91-414 910728 ACTEON PUNCTOSTRIATUS                 3      1     0.33   0.58
VA91-414 910728 ANTHOZOA                              3      1     0.33   0.58
VA91-414 910728 ARABELLIDAE                           3      1     0.33   0.58
VA91-414 910728 ARICIDEA CATHERINAE                   3      3     1.00   1.00
VA91-414 910728 ASCIDIACEA                            3      1     0.33   0.58
VA91-414 910728 CARAZZIELLA HOBSONAE                  3     28     9.33  11.85
VA91-414 910728 CERIANTHEOPSIS AMERICANUS             3      1     0.33   0.58
VA91-414 910728 CIRROPHORUS SP. A MORRIS              3     18     6.00   5.00
VA91-414 910728 GLYCERA SPP.                          3      1     0.33   0.58
VA91-414 910728 GLYCINDE SOLITARIA                    3      2     0.67   1.15
VA91-414 910728 LEVINSENIA GRACILIS                   3      2     0.67   0.58
VA91-414 910728 LISTRIELLA SPP.                       3      3     1.00   1.73
VA91-414 910728 LUMBRINERIS ACICULARUM                3      1     0.33   0.58
VA91-414 910728 MACOMA TENTA                          3     21     7.00   2.00
VA91-414 910728 MALDANIDAE                            3      6     2.00   1.00
VA91-414 910728 MEDIOMASTUS AMBISETA                  3      8     2.67   2.08
VA91-414 910728 MELINNA                               3      3     1.00   1.00
VA91-414 910728 MULINIA LATERALIS                     3      9     3.00   1.73
VA91-414 910728 Monticellina baptisteae               3      6     2.00   1.73
VA91-414 910728 NEMERTINEA                            3      4     1.33   1.53
VA91-414 910728 NEPHTYIDAE                            3      8     2.67   3.79
VA91-414 910728 NEPHTYS INCISA                        3     10     3.33   2.08
VA91-414 910728 NEREIS GRAYI                          3      1     0.33   0.58
VA91-414 910728 NINOE NIGRIPES                        3     26     8.67   6.66
VA91-414 910728 NOTOCIRRUS SPINIFERUS                 3      2     0.67   1.15
VA91-414 910728 NUCULA ANNULATA                       3      1     0.33   0.58
VA91-414 910728 OLIGOCHAETA                           3     30    10.00   8.89
VA91-414 910728 PANDORA                               3      2     0.67   0.58
VA91-414 910728 PECTINARIA GOULDII                    3     10     3.33   1.53
VA91-414 910728 PINNIXA SPP.                          3      6     2.00   1.00
VA91-414 910728 PITAR MORRHUANUS                      3      1     0.33   0.58
VA91-414 910728 POLYCIRRUS EXIMIUS                    3      5     1.67   1.15
VA91-414 910728 PRIONOSPIO PERKINSI                   3      6     2.00   2.00
VA91-414 910728 SACCOGLOSSUS KOWALEVSKII              3      6     2.00   2.65
VA91-414 910728 SCOLELEPIS SPP.                       3      8     2.67   3.79
VA91-414 910728 TURBONILLA INTERRUPTA                 3      4     1.33   1.53
VA91-414 910728 TYPOSYLLIS ALTERNATA                  3      1     0.33   0.58
VA91-414 910913 TURBELLARIA                           3      1     0.33   0.58
VA91-415 910730 ACTEOCINA CANALICULATA                3     12     4.00   1.00
VA91-415 910730 AMASTIGOS CAPERATUS                   3      4     1.33   1.53
VA91-415 910730 AMPELISCA VERRILLI                    3     76    25.33  11.15
VA91-415 910730 AMPHARETE ARCTICA                     3      2     0.67   1.15
VA91-415 910730 AMPHARETIDAE                          3      1     0.33   0.58
VA91-415 910730 ANOPLODACTYLUS PETIOLATUS             3      7     2.33   2.08
VA91-415 910730 ANTHOZOA                              3      5     1.67   2.08
VA91-415 910730 ARICIDEA CATHERINAE                   3     24     8.00   2.00
VA91-415 910730 ASCIDIACEA                            3      1     0.33   0.58
VA91-415 910730 BATHYPOREIA PARKERI                   3      3     1.00   1.00
VA91-415 910730 BIVALVIA: OTHER - UNIDENTIFIED        3      1     0.33   0.58
VA91-415 910730 BRANIA WELLFLEETENSIS                 3     10     3.33   3.06
VA91-415 910730 CAULLERIELLA SP. B BLAKE              3      7     2.33   1.53
VA91-415 910730 CIRRATULIDAE                          3     52    17.33   9.71
VA91-415 910730 CREPIDULA SPP.                        3      2     0.67   1.15
VA91-415 910730 CYCLASPIS VARIANS                     3      1     0.33   0.58
VA91-415 910730 DORVILLEIDAE                          3      1     0.33   0.58
VA91-415 910730 ENSIS DIRECTUS                        3     20     6.67   3.21
VA91-415 910730 EPITONIUM SPP.                        3      1     0.33   0.58
VA91-415 910730 EXOGONE HEBES                         3      1     0.33   0.58
VA91-415 910730 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-415 910730 KURTZIELLA ATROSTYLA                  3      2     0.67   0.58
VA91-415 910730 LISTRIELLA BARNARDI                   3      1     0.33   0.58
