PUBLICATION_DATE,TAXA_ID,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,STUDY,PSTL_CODE,NCCA_REG,INDEX_AP,INDEX_NCCA15,IS_DISTINCT,TOTAL,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,380,177910,NCCA15-2551,1,2015,24-Aug-15,Estuarine,TX,Gulf,,Y,Y,9,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,381,168360,NCCA15-1466,1,2015,11-Jun-15,Estuarine,TX,Gulf,,Y,Y,3,CALLINECTES,106921,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
4/27/2021,381,181492,NCCA15-1417,1,2015,8-Sep-15,Estuarine,LA,Gulf,,Y,Y,1,CALLINECTES,106921,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
4/27/2021,382,171236,NCCA15-1329,1,2015,7-Jul-15,Estuarine,LA,Gulf,,Y,Y,1,CALLINECTES SIMILIS,158055,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
4/27/2021,383,1000024,MACA15-3038,1,2015,17-Jun-15,Estuarine,MA,Northeast,,Y,Y,5,CALLIOPIUS LAEVIUSCULUS,102178,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
4/27/2021,384,170010,NCCA15-1278,1,2015,25-Jun-15,Estuarine,WA,West,,Y,Y,5,CALLIOPIUS PACIFICUS,430720,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
4/27/2021,384,177524,NCCA15-1288,1,2015,20-Aug-15,Estuarine,WA,West,,Y,Y,1,CALLIOPIUS PACIFICUS,430720,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
4/27/2021,385,175230,NCCA15-1647,1,2015,3-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CALLIPALLENIDAE,1564,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,CALLIPALLENIDAE
4/27/2021,385,174334,NCCA15-2531,1,2015,28-Jul-15,Estuarine,TX,Gulf,,Y,Y,1,CALLIPALLENIDAE,1564,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,CALLIPALLENIDAE
4/27/2021,386,178900,NCCA15-2140,1,2015,25-Aug-15,Estuarine,NY,Northeast,,Y,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,169180,NCCA15-2129,1,2015,18-Jun-15,Estuarine,NJ,Northeast,,Y,Y,3,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,178044,NCCA15-1639,1,2015,24-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,178081,NCCA15-2158,1,2015,25-Aug-15,Estuarine,NJ,Northeast,,Y,Y,3,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,168322,NCCA15-2344,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,181482,NCCA15-1600,2,2015,9-Sep-15,Estuarine,NJ,Northeast,,N,Y,3,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,182113,NCCA15-2151,1,2015,14-Sep-15,Estuarine,NY,Northeast,,Y,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,182074,NCCA15-1612,2,2015,13-Sep-15,Estuarine,NY,Northeast,,N,Y,1,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,173224,NCCA15-2168,1,2015,20-Jul-15,Estuarine,NJ,Northeast,,Y,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,183320,MACA15-3014,2,2015,17-Sep-15,Estuarine,MA,Northeast,,N,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,172040,NCCA15-2090,1,2015,9-Jul-15,Estuarine,RI,Northeast,,Y,Y,1,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,178045,NCCA15-1665,2,2015,24-Aug-15,Estuarine,FL,Gulf,,N,Y,2,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,174570,NCCA15-2131,1,2015,28-Jul-15,Estuarine,NJ,Northeast,,Y,Y,6,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,168320,NCCA15-1659,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,386,174497,MACA15-3085,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,387,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CALOZODION HEARDI,247203,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,388,170938,NCCA15-1179,1,2015,1-Jul-15,Estuarine,FL,Southeast,,Y,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,177180,MACA15-3003,2,2015,18-Aug-15,Estuarine,MA,Northeast,,N,Y,3,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,1000103,NCCA15-1567,1,2015,22-Jul-15,Estuarine,CT,Northeast,,Y,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,173762,NCCA15-1215,1,2015,24-Jul-15,Estuarine,SC,Southeast,,Y,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,1000067,NCCA15-1280,1,2015,9-Jul-15,Estuarine,WA,West,,Y,N,6,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,169655,NCCA15-2378,1,2015,23-Jun-15,Estuarine,FL,Gulf,,Y,Y,6,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,171883,NCCA15-1283,1,2015,12-Jul-15,Estuarine,WA,West,,Y,N,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,178031,NCCA15-1588,2,2015,24-Aug-15,Estuarine,RI,Northeast,,N,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,175042,MACA15-3012,1,2015,16-Sep-15,Estuarine,MA,Northeast,,Y,Y,1,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,388,171100,NCCA15-1277,1,2015,6-Jul-15,Estuarine,WA,West,,Y,Y,3,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,391,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,391,175740,NCCA15-1683,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,391,1000112,NCCA15-2693,1,2015,30-Jul-15,Estuarine,WA,West,,Y,Y,1,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,391,171100,NCCA15-1277,1,2015,6-Jul-15,Estuarine,WA,West,,Y,Y,1,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,391,175040,MACA15-3010,1,2015,16-Sep-15,Estuarine,MA,Northeast,,Y,Y,2,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,391,168320,NCCA15-1659,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,392,171520,NCCA15-1013,1,2015,8-Jul-15,Estuarine,ME,Northeast,,Y,Y,2,CAMPYLASPIS RUBICUNDA,110555,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,392,175044,MACA15-3076,1,2015,7-Aug-15,Estuarine,MA,Northeast,,Y,Y,4,CAMPYLASPIS RUBICUNDA,110555,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,392,175410,MACA15-3072,1,2015,5-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,CAMPYLASPIS RUBICUNDA,110555,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172844,NCCA15-1090,2,2015,16-Jul-15,Estuarine,CA,West,,N,Y,13,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,170710,NCCA15-1089,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172660,NCCA15-1093,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,11,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172661,NCCA15-1096,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,12,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,1000138,NCCA15-2709,1,2015,18-Aug-15,Estuarine,WA,West,,Y,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172307,NCCA15-2611,1,2015,14-Jul-15,Estuarine,CA,West,,Y,Y,6,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172663,NCCA15-2618,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172848,NCCA15-2622,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,3,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172845,NCCA15-1100,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,46,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172847,NCCA15-2614,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,172303,NCCA15-1089,2,2015,14-Jul-15,Estuarine,CA,West,,N,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,170711,NCCA15-1090,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,1,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,394,172660,NCCA15-1093,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,1,CAMPYLASPIS RUFA,182450,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,395,171400,NCCA15-1588,1,2015,8-Jul-15,Estuarine,RI,Northeast,,Y,Y,2,CANCER,106876,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,395,1000109,NCCA15-1573,1,2015,27-Jul-15,Estuarine,NY,Northeast,,Y,Y,1,CANCER,106876,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,396,173651,MACA15-3100,1,2015,23-Jul-15,Estuarine,MA,Northeast,,Y,Y,2,CANCER BOREALIS,158056,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,396,1000086,NCCA15-1568,1,2015,21-Jul-15,Estuarine,CT,Northeast,,Y,Y,1,CANCER BOREALIS,158056,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,396,174486,NCCA15-1617,1,2015,29-Jul-15,Estuarine,NY,Northeast,,Y,Y,1,CANCER BOREALIS,158056,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,397,168831,NCCA15-2047,1,2015,16-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,CANCER IRRORATUS,158057,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,397,168830,NCCA15-1015,1,2015,16-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,CANCER IRRORATUS,158057,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,398,170200,NCCA15-2705,1,2015,26-Jun-15,Estuarine,WA,West,,Y,Y,1,CANCER PRODUCTUS,440382,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,398,176563,NCCA15-1251,1,2015,12-Aug-15,Estuarine,OR,West,,Y,Y,9,CANCER PRODUCTUS,440382,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,399,177802,NCCA15-1277,2,2015,22-Aug-15,Estuarine,WA,West,,N,Y,4,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,399,170933,NCCA15-2612,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,1,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,399,1000158,NCCA15-1242,1,2015,28-Aug-15,Estuarine,WA,West,,Y,Y,1,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,399,172848,NCCA15-2622,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,1,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,400,176330,NCCA15-1244,1,2015,11-Aug-15,Estuarine,OR,West,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000152,NCCA15-2653,1,2015,26-Aug-15,Estuarine,OR,West,,Y,N,16,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,177121,NCCA15-2053,1,2015,19-Aug-15,Estuarine,ME,Northeast,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000064,NCCA15-2646,1,2015,1-Jul-15,Estuarine,WA,West,,Y,Y,2,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,182114,NCCA15-1234,2,2015,14-Sep-15,Estuarine,OR,West,,N,Y,4,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,176567,NCCA15-2655,1,2015,13-Aug-15,Estuarine,OR,West,,Y,Y,25,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,171653,NCCA15-2084,1,2015,9-Jul-15,Estuarine,ME,Northeast,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,182224,NCCA15-1256,2,2015,15-Sep-15,Estuarine,OR,West,,N,N,33,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,173140,NCCA15-1345,1,2015,20-Jul-15,Estuarine,LA,Gulf,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,173183,NCCA15-2524,1,2015,20-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,178084,NCCA15-1223,2,2015,24-Aug-15,Estuarine,WA,West,,N,Y,11,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000026,NCCA15-1234,1,2015,17-Jun-15,Estuarine,OR,West,,Y,N,2,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000180,NCCA15-1237,1,2015,9-Sep-15,Estuarine,WA,West,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,172650,NCCA15-1177,1,2015,15-Jul-15,Estuarine,FL,Southeast,,Y,N,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,171185,NCCA15-1426,1,2015,7-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,175327,NCCA15-1348,1,2015,3-Aug-15,Estuarine,LA,Gulf,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,171702,NCCA15-2317,1,2015,8-Jul-15,Estuarine,FL,Southeast,,Y,N,19,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,176563,NCCA15-1251,1,2015,12-Aug-15,Estuarine,OR,West,,Y,N,5,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,170464,NCCA15-1223,1,2015,30-Jun-15,Estuarine,WA,West,,Y,Y,7,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000138,NCCA15-2709,1,2015,18-Aug-15,Estuarine,WA,West,,Y,Y,8,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,171182,NCCA15-2532,1,2015,7-Jul-15,Estuarine,TX,Gulf,,Y,N,2,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,177523,NCCA15-1276,1,2015,20-Aug-15,Estuarine,CA,West,,Y,Y,2,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,1000194,NCCA15-2661,1,2015,19-Sep-15,Estuarine,WA,West,,Y,Y,3,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,170891,NCCA15-2410,1,2015,2-Jul-15,Estuarine,AL,Gulf,,Y,Y,4,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,174145,NCCA15-2407,1,2015,21-Jul-15,Estuarine,AL,Gulf,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,181112,NCCA15-2664,1,2015,4-Sep-15,Estuarine,WA,West,,Y,Y,2,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,182350,NCCA15-2679,1,2015,15-Sep-15,Estuarine,WA,West,,Y,Y,10,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,177524,NCCA15-1288,1,2015,20-Aug-15,Estuarine,WA,West,,Y,Y,8,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,172660,NCCA15-1093,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,23,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,181110,NCCA15-2660,1,2015,6-Sep-15,Estuarine,WA,West,,Y,Y,1,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,177708,NCCA15-1115,1,2015,21-Aug-15,Estuarine,CA,West,,Y,Y,6,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,175851,NCCA15-1256,1,2015,5-Aug-15,Estuarine,OR,West,,Y,N,8,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,182536,NCCA15-2254,1,2015,16-Sep-15,Estuarine,NC,Southeast,Y,Y,Y,3,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,400,169250,NCCA15-2656,1,2015,18-Jun-15,Estuarine,OR,West,,Y,Y,49,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,401,174333,NCCA15-1374,1,2015,28-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,CAPITELLA ACICULATA,752121,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,182113,NCCA15-2151,1,2015,14-Sep-15,Estuarine,NY,Northeast,,Y,Y,8,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,175412,NCCA15-2056,1,2015,4-Aug-15,Estuarine,ME,Northeast,,Y,Y,12,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,176221,NCCA15-1404,1,2015,11-Aug-15,Estuarine,TX,Gulf,,Y,Y,3,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,177910,NCCA15-2551,1,2015,24-Aug-15,Estuarine,TX,Gulf,,Y,Y,4,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,171651,NCCA15-1462,2,2015,9-Jul-15,Estuarine,TX,Gulf,,N,Y,2,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,172510,MACA15-3063,1,2015,15-Jul-15,Estuarine,MA,Northeast,,Y,Y,8,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,174497,MACA15-3085,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,13,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,177214,NCCA15-1636,1,2015,19-Aug-15,Estuarine,NY,Northeast,,Y,Y,2,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,167244,NCCA15-2553,1,2015,2-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,176102,NCCA15-2409,1,2015,10-Aug-15,Estuarine,AL,Gulf,,Y,Y,2,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,173231,NCCA15-1346,1,2015,21-Jul-15,Estuarine,LA,Gulf,,Y,Y,4,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,178790,MACA15-3082,1,2015,27-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,172952,NCCA15-1454,1,2015,17-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,179695,NCCA15-2595,1,2015,31-Aug-15,Estuarine,CA,West,,Y,Y,1,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,170936,NCCA15-2624,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,2,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,182114,NCCA15-1234,2,2015,14-Sep-15,Estuarine,OR,West,,N,Y,88,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,181113,NCCA15-2668,1,2015,6-Sep-15,Estuarine,WA,West,,Y,Y,5,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,168680,NCCA15-2046,1,2015,15-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,172650,NCCA15-1177,1,2015,15-Jul-15,Estuarine,FL,Southeast,,Y,Y,26,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,173495,MACA15-3098,1,2015,22-Jul-15,Estuarine,MA,Northeast,,Y,Y,11,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,171703,NCCA15-2322,1,2015,8-Jul-15,Estuarine,FL,Southeast,,Y,Y,5,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,178950,NCCA15-1649,1,2015,26-Aug-15,Estuarine,FL,Southeast,,Y,Y,48,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
