PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,FINAL_GRAB_AREA,GRAB_DEPTH,GRAB_TYPE,GRABS,SIEVE_SIZE,NOT_COLLECTED,SALINITY,BENT_COMMENT,SHIP_COMMENT
8/23/2024,2015535,NCA_CT-10321,NCA21_CT-30083,1,6/24/2021,CT,MARINE,0.052,11.5,STANDARD_PONAR,1,,,27.6,"Y-site over oyster bed, only rocks and shells in ponar until reaching soft sediment on the other side of the channel at 41.06328, -73.41311",
8/23/2024,2015536,NCA_CT-10306,NCA21_CT-30068,1,6/23/2021,CT,MARINE,0.052,9,STANDARD_PONAR,1,,,26.6,,
8/23/2024,2015538,NCA_CT-10300,NCA21_CT-30062,1,6/23/2021,CT,MARINE,0.052,11,STANDARD_PONAR,1,,,27.2,,
8/23/2024,2015546,NCA_OR-10179,NCA20_OR-10003,1,6/24/2021,OR,MARINE,0.1,8,VAN_VEEN,1,,,5.1,,
8/23/2024,2015556,NCA_OR-10177,NCA20_OR-10001,1,6/23/2021,OR,MARINE,0.1,10,VAN_VEEN,1,,,5,Substrate was sand with subsurface mix of compacted clay,
8/23/2024,2015563,NCA_FL-10211,NCA20_FL-10014,1,6/24/2021,FL,MARINE,0.044,10.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.4,,
8/23/2024,2015564,NCA_FL-10201,NCA20_FL-10016,1,6/24/2021,FL,MARINE,0.044,8.3,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,21.14,Coarse sand,
8/23/2024,2015566,NCA_FL-10198,NCA20_FL-10033,1,6/23/2021,FL,MARINE,0.044,11,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,0.09,,
8/23/2024,2015573,NCA_FL-10275,NCA20_FL-10060,1,6/25/2021,FL,MARINE,0.044,10.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.67,Brown film on surface of sediment.,
8/23/2024,2015574,NCA_FL-10300,NCA20_FL-10096,1,6/25/2021,FL,MARINE,0.044,11,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,24.42,Brown film on surface of sediment.,
8/23/2024,2015575,NCA_CT-10319,NCA21_CT-30081,1,6/25/2021,CT,MARINE,0.052,13,STANDARD_PONAR,1,,,28,,
8/23/2024,2015576,NCA_NY-10311,NCA21_NY-30093,1,6/25/2021,NY,MARINE,0.052,13,STANDARD_PONAR,1,,,26,,
8/23/2024,2015579,NCA_NC-10156,NCA20_NC-10022,1,6/24/2021,NC,MARINE,0.044,7.1,VAN_VEEN,1,,,18.64,,
8/23/2024,2015580,NCA_NC-10165,NCA20_NC-10031,1,6/25/2021,NC,MARINE,0.044,7,VAN_VEEN,1,,,1.19,,
8/23/2024,2015584,NCA_CT-10302,NCA21_CT-30064,1,6/27/2021,CT,MARINE,0.052,4,STANDARD_PONAR,1,,,28.1,"Repeated grabs did not yield 7.0cm, used 4th grab.",
8/23/2024,2015585,NCA_CT-10308,NCA21_CT-30070,1,6/27/2021,CT,MARINE,0.052,6,STANDARD_PONAR,1,,,27.3,,
8/23/2024,2015595,NCA_CT-10296,NCA21_CT-30005,1,6/28/2021,CT,MARINE,0.052,10,STANDARD_PONAR,1,,,27.2,,
8/23/2024,2015596,NCA_CT-10305,NCA21_CT-30067,1,6/28/2021,CT,MARINE,0.052,13,STANDARD_PONAR,1,,,26.8,,
8/23/2024,2015602,NCA_DE-10149,NCA20_DE-10004,1,6/28/2021,DE,MARINE,0.044,8,VAN_VEEN,1,,,18.2,,
8/23/2024,2015603,NCA_DE-10147,NCA20_DE-10002,1,6/28/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,18.11,,
8/23/2024,2015604,NCA_DE-10151,NCA20_DE-10006,1,6/28/2021,DE,MARINE,0.044,8,VAN_VEEN,1,,,18.48,,
8/23/2024,2015611,NCA_FL-10299,NCA20_FL-10084,1,6/29/2021,FL,MARINE,0.044,10.2,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,24.12,,
8/23/2024,2015616,NCA_CT-10311,NCA21_CT-30073,1,6/29/2021,CT,MARINE,0.052,5,STANDARD_PONAR,1,,,30.8,"Only rocks collected in primary and secondary zone, sand eventually found in tertiary zone after repeated attempts. No grabs met 7cm requirement, best grab after 3rd attempt used.",
8/23/2024,2015617,NCA_CT-10323,NCA21_CT-30165,1,6/29/2021,CT,MARINE,0.052,6,STANDARD_PONAR,1,,,31.6,"Multiple attempts, none better than 6 cm. Eel grass too thick at y-site, no sediment in ponar, move to nearby clear bottom patch.",
8/23/2024,2015635,NCA_FL-10207,NCA20_FL-10026,1,6/30/2021,FL,MARINE,0.0546,11.5,OTHER: 6 INCH CORE,3,,,20.65,3 grabs were taken with corer for a grab area of 3 x 0.184. First grab depth is 11.5 cm. Second grab depth is 10.0 cm. Third grab depth is 10.5 cm. Lots of shell hash. Brown film on surface of sediment.,
8/23/2024,2015643,NCA_CT-10322,NCA21_CT-30131,1,6/30/2021,CT,MARINE,0.052,11,STANDARD_PONAR,1,,,30.5,,
8/23/2024,2015644,NCA_CT-10309,NCA21_CT-30071,1,6/30/2021,CT,MARINE,0.052,6,STANDARD_PONAR,1,,,30.9,"All grabs similar and short of 7 cm, used deepest.",
8/23/2024,2015645,NCA_CT-10318,NCA21_CT-30080,1,6/30/2021,CT,MARINE,0.052,5,STANDARD_PONAR,1,,,30.6,"No grabs of 7 cm depth, best grab after 3 used.",
8/23/2024,2015659,NCA_NC-10153,NCA20_NC-10019,1,6/30/2021,NC,MARINE,0.044,9.8,VAN_VEEN,1,,,17.65,,
8/23/2024,2015660,NCA_NC-10169,NCA20_NC-10035,1,6/30/2021,NC,MARINE,0.044,7.2,VAN_VEEN,1,,,20.73,,
8/23/2024,2015672,NGL_WI-10111,NGL20_WI-10027,1,6/29/2021,WI,GREAT_LAKES,0.104,5.5,STANDARD_PONAR,2,,,,,
8/23/2024,2015675,NGL_WI-10003,NGL20_WI-10023,1,6/29/2021,WI,GREAT_LAKES,0.104,7,STANDARD_PONAR,2,,,,,
8/23/2024,2015676,NGL_WI-10109,NGL20_WI-10025,1,6/29/2021,WI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,,
8/23/2024,2015706,NCA_NC-10167,NCA20_NC-10033,1,7/7/2021,NC,MARINE,0.044,7,VAN_VEEN,1,,,14.73,,
8/23/2024,2015718,NCA_OR-10190,NCA20_OR-10011,1,7/7/2021,OR,MARINE,0.1,7,VAN_VEEN,1,,,33,,
8/23/2024,2015719,NCA_OR-10188,NCA20_OR-10009,1,7/8/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,29.3,,Rose bengal was added at collection. Looks faded at shipping
8/23/2024,2015738,NCA_FL-10258,NCA20_FL-10093,1,7/9/2021,FL,MARINE,0.0546,14,OTHER: 6 INCH CORE,3,,,35.33,3 grabs collected. 1st grab depth is 14cm. 2nd grab depth is 12cm. 3rd grab depth is 13cm.,
8/23/2024,2015767,NCA_FL-10227,NCA20_FL-10038,1,7/12/2021,FL,MARINE,0.0546,10,OTHER: 6 INCH CORE,3,,,14.24,Three grabs were collected. First grab depth was 10 cm. Second grab depth was 10.5 cm. Third grab depth was 10 cm.,
8/23/2024,2015768,NCA_FL-10284,NCA20_FL-10069,1,7/12/2021,FL,MARINE,0.044,10.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,14.28,Very strong sulphur smell.,
8/23/2024,2015780,NCA_DE-10156,NCA20_DE-10011,1,7/12/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,4.02,,
8/23/2024,2015789,NCA_OR-10192,NCA20_OR-10025,1,7/13/2021,OR,MARINE,0.1,15,VAN_VEEN,1,,,28.3,Difficult to get a good sample because sediment is very soft and grab sinks down. We moved the boat after each grab to avoid sampling the same spot.,
8/23/2024,2015800,NCA_FL-10280,NCA20_FL-10065,1,7/13/2021,FL,MARINE,0.044,8.2,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,29.87,,
8/23/2024,2015805,NCA_NC-10132,NCA20_NC-10009,1,7/13/2021,NC,MARINE,0.044,9,VAN_VEEN,1,,,0.5,,
8/23/2024,2015806,NCA_NC-10171,NCA20_NC-10037,1,7/13/2021,NC,MARINE,0.044,7.5,VAN_VEEN,1,,,0.26,,
8/23/2024,2015811,NCA_FL-10317,NCA20_FL-10113,1,7/14/2021,FL,MARINE,0.0546,16,OTHER: 6 INCH CORE,3,,,35.87,Three benthic grabs were collected. Depth of first grab is 16cm. Depth of second grab is 15cm. Depth of third grab is 15.5cm.,
8/23/2024,2015812,NCA_FL-10256,NCA20_FL-10043,1,7/14/2021,FL,MARINE,0.0546,10,OTHER: 6 INCH CORE,3,,,35.23,Three grabs were collected. Depth of first grab is 10cm. Depth of second grab is 11cm. Depth of third grab is 10cm.,
8/23/2024,2015821,NCA_OR-10191,NCA20_OR-10012,1,7/14/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,24.3,,
8/23/2024,2015850,NCA_NC-10152,NCA20_NC-10018,1,7/15/2021,NC,MARINE,0.044,7.1,VAN_VEEN,1,,,24.02,,
8/23/2024,2015854,NCA_FL-10302,NCA20_FL-10098,1,7/15/2021,FL,MARINE,0.0546,12,OTHER: 6 INCH CORE,3,,,37.72,Three grabs were collected. First grab depth is 12cm. Second grab depth is 13cm. Third grab depth is 13cm.,
8/23/2024,2015899,NCA_FL-10177,NCA20_FL-10027,1,7/20/2021,FL,MARINE,0.044,4,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,32.23,"After doing several grabs, none were sufficient depth. Last grab was kept.",
8/23/2024,2015900,NCA_FL-10180,NCA20_FL-10028,1,7/20/2021,FL,MARINE,0.044,8.2,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,22.44,,
8/23/2024,2015909,NCA_OR-10197,NCA20_OR-10017,1,7/20/2021,OR,MARINE,,,,,,Y,5.4,"Collected a 15cm deep grab and began sieving it for at least 3 hours. The sediment grain size (large sand) was mostly larger than the sieve, so most of the material would end up in jars. We determined that we would have to fill at least 20 jars to capture all our sample. We didn't have enough spare bottles and formalin for this sample and the other two sites for the week. Therefore, after consulting others, we stopped sieving and let go of our sample. For future samples like this, we will explore using a larger sieve size (pending Hugh's reply) and/or sampling in a shallower area where grain size tends to be smaller. This site was deep, in the channel, and exposed to regular fast flows, hence why grain size was so large. We decided not to submit the jars we had filled already, because we didn't know the percentage of sample remaining and this would've been a non-random sub sample.",
8/23/2024,2015925,NCA_NC-10157,NCA20_NC-10023,1,7/20/2021,NC,MARINE,0.044,8,VAN_VEEN,1,,,21.87,,
8/23/2024,2015926,NCA_NC-10135,NCA20_NC-10011,1,7/20/2021,NC,MARINE,0.044,9,VAN_VEEN,1,,,24.12,,
8/23/2024,2015928,NCA_FL-10295,NCA20_FL-10080,1,7/21/2021,FL,MARINE,0.044,9.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,23.39,,
8/23/2024,2015929,NCA_FL-10304,NCA20_FL-10100,1,7/21/2021,FL,MARINE,0.044,10.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,0.35,,
8/23/2024,2015934,NCA_OR-10196,NCA20_OR-10016,1,7/21/2021,OR,MARINE,0.1,13,VAN_VEEN,1,,,32.4,,
8/23/2024,2015953,NCA_FL-10285,NCA20_FL-10070,1,7/22/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,14.82,,
8/23/2024,2015956,NCA_OR-10204,NCA20_OR-10024,1,7/22/2021,OR,MARINE,0.1,7,VAN_VEEN,1,,,3.6,"Grab would not engage substrate fully, was consistently <50% full but sufficient for sample requirements.  Polychaetes or amphipod tubes dense at surface, every grab only 7cm deep or less, unusual",
8/23/2024,2015992,NCA_DE-10155,NCA20_DE-10010,1,7/26/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,18.6,,
8/23/2024,2016010,NGL_WI-10004,NGL20_WI-10024,1,7/21/2021,WI,GREAT_LAKES,0.052,3,STANDARD_PONAR,1,,,,Had trouble getting larger depth due to rocky bottom,
8/23/2024,2016011,NGL_WI-10001,NGL20_WI-10022,1,7/21/2021,WI,GREAT_LAKES,0.052,4,STANDARD_PONAR,1,,,,,
8/23/2024,2016012,NGL_WI-10110,NGL20_WI-10026,1,7/21/2021,WI,GREAT_LAKES,0.052,6.5,STANDARD_PONAR,1,,,,,
8/23/2024,2016039,NCA_FL-10269,NCA20_FL-10054,1,7/28/2021,FL,MARINE,0.044,9,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,34.01,,
8/23/2024,2016040,NCA_FL-10169,NCA20_FL-10005,1,7/28/2021,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,32.1,,
8/23/2024,2016097,NCA_DE-10150,NCA20_DE-10005,1,8/2/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,32.63,,
8/23/2024,2016104,NCA_OR-10194,NCA20_OR-10014,1,8/3/2021,OR,MARINE,0.1,7,VAN_VEEN,1,,,3.3,,
8/23/2024,2016122,NCA_OR-10193,NCA20_OR-10013,1,8/4/2021,OR,MARINE,0.1,10.5,VAN_VEEN,1,,,9,,
8/23/2024,2016150,NCA_DE-10146,NCA20_DE-10001,2,8/5/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,1.59,,
8/23/2024,2016155,NCA_OR-10195,NCA20_OR-10015,1,8/5/2021,OR,MARINE,0.1,10.5,VAN_VEEN,1,,,12.6,"Current, tide, and heavy boat wake pushed us just outside of 37m for sediment collection.",
8/23/2024,2016183,NCA_NC-10125,NCA20_NC-10004,1,8/9/2021,NC,MARINE,0.044,9,VAN_VEEN,1,,,0.11,,
8/23/2024,2016201,NCA_OR-10178,NCA20_OR-10002,2,8/10/2021,OR,MARINE,0.1,11,VAN_VEEN,1,,,5.5,,
8/23/2024,2016215,NCA_NC-10134,NCA20_NC-10010,1,8/10/2021,NC,MARINE,0.044,8.2,VAN_VEEN,1,,,0.4,,
8/23/2024,2016216,NCA_NC-10155,NCA20_NC-10021,1,8/10/2021,NC,MARINE,0.044,7.1,VAN_VEEN,1,,,0.47,,
8/23/2024,2016220,NCA_OR-10177,NCA20_OR-10001,2,8/11/2021,OR,MARINE,0.1,7,VAN_VEEN,1,,,7.6,,
8/23/2024,2016345,NCA_OR-10186,NCA20_OR-10007,1,8/17/2021,OR,MARINE,0.1,8,VAN_VEEN,1,,,22.2,,
8/23/2024,2016357,NCA_OR-10202,NCA20_OR-10022,1,8/18/2021,OR,MARINE,0.1,11,VAN_VEEN,1,,,34,,
8/23/2024,2016358,NCA_OR-10189,NCA20_OR-10010,1,8/18/2021,OR,MARINE,0.1,11,VAN_VEEN,1,,,33.9,,
8/23/2024,2016380,NCA_CT-10297,NCA21_CT-30006,1,8/18/2021,CT,MARINE,0.052,5.5,STANDARD_PONAR,1,,,28.9,"5.5cm was greatest sediment depth after 4 tries, used for benthic.",
8/23/2024,2016381,NCA_CT-10317,NCA21_CT-30079,1,8/19/2021,CT,MARINE,0.052,8,STANDARD_PONAR,1,,,26.3,,
8/23/2024,2016382,NCA_CT-10295,NCA21_CT-30004,1,8/19/2021,CT,MARINE,0.052,6,STANDARD_PONAR,1,,,26.4,"No grabs were greater than 7 cm of sediment, the fourth grab was used.",
8/23/2024,2016383,NCA_CT-10316,NCA21_CT-30078,1,8/18/2021,CT,MARINE,0.052,7.5,STANDARD_PONAR,1,,,28.9,,
8/23/2024,2016392,NCA_CT-10293,NCA21_CT-30002,1,8/20/2021,CT,MARINE,0.052,5,STANDARD_PONAR,1,,,28.1,,
8/23/2024,2016393,NCA_CT-10299,NCA21_CT-30061,1,8/20/2021,CT,MARINE,0.052,9,STANDARD_PONAR,1,,,28.2,,
8/23/2024,2016394,NCA_CT-10314,NCA21_CT-30076,1,8/20/2021,CT,MARINE,0.052,5.5,STANDARD_PONAR,1,,,27.7,"All grabs were of similar depth, 4th grab used for benthic sample despite being less than 7cm.",
8/23/2024,2016397,NCA_NC-10174,NCA20_NC-10040,1,8/19/2021,NC,MARINE,0.044,9.2,VAN_VEEN,1,,,9.23,,
8/23/2024,2016398,NCA_NC-10122,NCA20_NC-10013,1,8/19/2021,NC,MARINE,0.044,10.5,VAN_VEEN,1,,,7.72,,
8/23/2024,2016412,NCA_NC-10175,NCA20_NC-10041,1,8/23/2021,NC,MARINE,0.044,8.5,VAN_VEEN,1,,,32.05,Attempted 5 unsuccessful pulls for benthic/sediment before moving to secondary collection zone.,
8/23/2024,2016414,NCA_OR-10223,NCA20_OR-10044,1,8/24/2021,OR,MARINE,0.1,11,VAN_VEEN,1,,,33.5,Was unsafe to remain anchored in the shipping channel due to large ships entering the bay. Moved just off the channel to collect sediment within 100m.,
8/23/2024,2016417,NCA_CT-10294,NCA21_CT-30003,1,8/24/2021,CT,MARINE,0.052,7,STANDARD_PONAR,1,,,27.7,,
8/23/2024,2016418,NCA_CT-10304,NCA21_CT-30066,1,8/24/2021,CT,MARINE,0.052,7,STANDARD_PONAR,1,,,27.7,,
8/23/2024,2016419,NCA_CT-10310,NCA21_CT-30072,1,8/24/2021,CT,MARINE,0.052,6,STANDARD_PONAR,1,,,27.4,"No grabs yielded 7 cm or greater, 4th grab used for benthic sample.",
8/23/2024,2016420,NCA_CT-10301,NCA21_CT-30063,1,8/23/2021,CT,MARINE,0.052,13,STANDARD_PONAR,1,,,26.9,,
8/23/2024,2016421,NCA_CT-10307,NCA21_CT-30069,1,8/23/2021,CT,MARINE,0.052,13,STANDARD_PONAR,1,,,26.1,,
8/23/2024,2016432,NCA_NC-10121,NCA20_NC-10001,1,8/25/2021,NC,MARINE,0.044,7.1,VAN_VEEN,1,,,0.8,,
8/23/2024,2016437,NGL_MN-10001,NGL20_MN-10001,1,8/25/2021,MN,GREAT_LAKES,0.052,3,STANDARD_PONAR,1,,,,Very rocky substrate with large grain sands.,2 jars shipped
8/23/2024,2016444,NCA_DE-10157,NCA20_DE-10012,1,8/23/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,31.24,,
8/23/2024,2016452,NCA_NC-10168,NCA20_NC-10034,1,8/26/2021,NC,MARINE,0.044,7.5,VAN_VEEN,1,,,7.48,,
8/23/2024,2016458,NGL_MN-10003,NGL20_MN-10003,1,8/23/2021,MN,GREAT_LAKES,0.052,3,STANDARD_PONAR,1,,,,Sandy Hard pan type substrate yielded moderate volume ponar grabs.,1 jar shipped
8/23/2024,2016459,NGL_MN-10026,NGL20_MN-10008,1,8/24/2021,MN,GREAT_LAKES,,,,,,Y,,"Returned on 8/25 to attempt BENTHIC sampling. Ponar Failed 3 times at each coordinates (held open by rocks, no acceptable grabs) Took videos.",
8/23/2024,2016460,NGL_PA-10001,NGL20_PA-10001,1,8/26/2021,PA,GREAT_LAKES,,,,,,Y,,"Bedrock at y-site, nothing in ponar after repeated tries. Dropped in 3 directions at 3 intervals out to 500 meters from x-site with no soft sediment found.",
8/23/2024,2016461,NGL_PA-10016,NGL20_PA-10002,1,8/26/2021,PA,GREAT_LAKES,,,,,,Y,,No soft sediment in any zone. Tried multiple drops in each zone following three direction tracks. All cobble and gravel with dense quagga mussels.,
8/23/2024,2016462,NCA_OR-10200,NCA20_OR-10020,1,8/25/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,33,"We were unable to sample for sediment by boat on 8/25 due to boat issues and oyster shells preventing the van veen from closing. Came back the following day on 8/26 to hand sample sediment from the bank at 43.42114, -124.21830.",
8/23/2024,2016463,NCA_OR-10199,NCA20_OR-10019,1,8/26/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,33.5,,
8/23/2024,2016484,NGL_WI-10001,NGL20_WI-10022,2,8/30/2021,WI,GREAT_LAKES,0.052,4.9,STANDARD_PONAR,1,,,,We were unable to collect sufficient sediment > 7cm in depth.,
8/23/2024,2016486,NCA_DE-10153,NCA20_DE-10008,1,8/30/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,29.54,,
8/23/2024,2016487,NGL_MN-10002,NGL20_MN-10002,1,8/30/2021,MN,GREAT_LAKES,,,,,,Y,,"Three polar attempts in each of the three zones, see latitude and longitude for the underwater video locations for specific locations. All ponars came up empty. Video and visual observation confirmed that the bottom sediment was solid rock.",
8/23/2024,2016488,NGL_MN-10023,NGL20_MN-10005,1,8/30/2021,MN,GREAT_LAKES,,,,,,Y,,All hard substrate,
8/23/2024,2016490,NCA_NC-10126,NCA20_NC-10005,1,8/30/2021,NC,MARINE,0.044,10,VAN_VEEN,1,,,7.51,,
8/23/2024,2016491,NCA_NC-10158,NCA20_NC-10024,1,8/30/2021,NC,MARINE,0.044,10.2,VAN_VEEN,1,,,15.47,,
8/23/2024,2016496,NGL_MN-10025,NGL20_MN-10007,1,8/31/2021,MN,GREAT_LAKES,0.052,4,STANDARD_PONAR,1,,,,"Several ponar attempts only produced a maximum sediment depth of 4 cm, so that was the grab we used for the benthos sample",1 jar shipped
8/23/2024,2016512,NGL_MN-10027,NGL20_MN-10009,1,9/1/2021,MN,GREAT_LAKES,,,,,,Y,,No successful benthic samples were collected in the three zones after multiple ponar tries per zone.  Bottom sediment appeared to be a mix of cobble and Boulder on the underwater video.  Ponar grabs were either just water or the jaws were jammed open by 1-2 rocks.,
8/23/2024,2016513,NGL_MN-10022,NGL20_MN-10004,1,9/1/2021,MN,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,4 jars shipped
8/23/2024,2016537,NCA_NC-10159,NCA20_NC-10025,1,9/7/2021,NC,MARINE,0.044,8,VAN_VEEN,1,,,16.03,,
8/23/2024,2016587,NCA_DE-10150,NCA20_DE-10005,2,9/13/2021,DE,MARINE,0.044,8,VAN_VEEN,1,,,30.32,,
8/23/2024,2016591,NGL_MN-10001,NGL20_MN-10001,2,9/14/2021,MN,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,"No sample with 7 cm or greater sediment was collected, but 5 cm in depth was the deepest grab so that was used for benthos",3 jars shipped
8/23/2024,2016594,NCA_NC-10121,NCA20_NC-10001,2,9/14/2021,NC,MARINE,0.044,7.2,VAN_VEEN,1,,,2.4,,
8/23/2024,2016601,NGL_MN-10002,NGL20_MN-10002,2,9/15/2021,MN,GREAT_LAKES,,,,,,Y,,"All hard substrate, no sample. Ponar attempts made in all three zones.",Not collected
8/23/2024,2016663,NCA_NC-10162,NCA20_NC-10028,1,9/27/2021,NC,MARINE,0.044,7.2,VAN_VEEN,1,,,22.7,,
8/23/2024,2016667,NCA_DE-10158,NCA20_DE-10013,1,9/27/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,29.71,,
8/23/2024,2016668,NCA_DE-10159,NCA20_DE-10014,1,9/27/2021,DE,MARINE,0.044,8,VAN_VEEN,1,,,24.4,A lot of dead plant matter present.,
8/23/2024,2016671,NCA_NC-10130,NCA20_NC-10007,1,9/27/2021,NC,MARINE,0.044,10.5,VAN_VEEN,1,,,22.25,,
8/23/2024,2016672,NCA_NC-10161,NCA20_NC-10027,1,9/27/2021,NC,MARINE,0.044,10.5,VAN_VEEN,1,,,22.77,,
8/23/2024,2016693,NCA_NC-10160,NCA20_NC-10026,1,9/30/2021,NC,MARINE,0.044,10.5,VAN_VEEN,1,,,4.17,,
8/23/2024,2016711,NGL_WI-10112,CBS20_WI-10001,1,10/7/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2016712,NGL_WI-10114,CBS20_WI-10002,1,10/6/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2016713,NGL_WI-10113,CBS20_WI-10008,1,10/7/2021,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2016714,NGL_WI-10124,CBS20_WI-10010,1,10/6/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2016715,NGL_WI-10136,CBS20_WI-10012,1,10/6/2021,WI,GREAT_LAKES,,,,,,Y,,Woody substrate for all attempts -  or collected,
8/23/2024,2016716,NGL_WI-10139,CBS20_WI-10020,1,10/7/2021,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2016717,NGL_WI-10125,CBS20_WI-10025,1,10/6/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2020821,NGL_MI-10631,ISA20-14,1,7/14/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020822,NGL_MI-10596,ISA20-25,1,7/14/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020823,NGL_MI-10622,ISA20-04,1,7/12/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020824,NGL_MI-10624,ISA20-06,1,7/11/2022,MI,GREAT_LAKES,,,,,,Y,,Unsampleable - all boulders at every location,
8/23/2024,2020825,NGL_MI-10625,ISA20-07,1,7/11/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020869,NGL_MI-10618,NPA20-13,1,7/17/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020870,NGL_MI-10619,ISA20-01,1,7/16/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020871,NGL_MI-10620,ISA20-02,1,7/17/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020872,NGL_MI-10621,ISA20-03,1,7/14/2022,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2020873,NGL_MI-10623,ISA20-05,1,7/16/2022,MI,GREAT_LAKES,,,,,,Y,,Hard bottom,
8/23/2024,2020874,NGL_MI-10626,ISA20-08,1,7/13/2022,MI,GREAT_LAKES,,,,,,Y,,Unsampleable- hardpan,
8/23/2024,2020875,NGL_MI-10628,ISA20-11,1,7/11/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020876,NGL_MI-10629,ISA20-12,1,7/13/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020879,NGL_MI-10586,ISA20-15,1,7/12/2022,MI,GREAT_LAKES,,,,,,Y,,Unsampleable - hard pan,
8/23/2024,2020880,NGL_MI-10588,ISA20-17,1,7/17/2022,MI,GREAT_LAKES,,,,,,Y,,Unsampleable,
8/23/2024,2020881,NGL_MI-10589,ISA20-18,1,7/12/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020882,NGL_MI-10591,ISA20-20,1,7/11/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020883,NGL_MI-10592,ISA20-21,1,7/15/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020884,NGL_MI-10593,ISA20-22,1,7/13/2022,MI,GREAT_LAKES,,,,,,Y,,"Unsampleable - hard pan bottom, mussels",
8/23/2024,2020885,NGL_MI-10599,ISA20-28,1,7/14/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020886,NGL_MI-10602,ISA20-31,1,7/16/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020887,NGL_MI-10603,ISA20-32,1,7/11/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2020888,NGL_MI-10604,ISA20-33,1,7/15/2022,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
