PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD,LON_DD,STATION_DEPTH,WTBDY_TYPE,YEAR,DSGN_CYCLE,IND_DOMAIN,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,LAT_DD83,LON_DD83,NCA_REG,NCCA_REG,NEP_OR_ESTUARY_PROGRAM_NAME,NEP_NAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,WTBDY_NM,XCOORD,YCOORD,CHES_BAY,DWH_REGION,PENS_PERD_BAY,INDEX_NCCA20,INDEX_LIS
10/3/2024,NCA_VA-10185,2012372,NCA20_VA-10002,1,8/19/2020,VA,37.29299849,-76.89311938,2.6,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Chickahominy_River,37.29299849,-76.89311938,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1666591.073,144906.837,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10185,2014819,NCA20_VA-10002,2,9/8/2020,VA,37.29299849,-76.89311938,3.6,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Chickahominy_River,37.29299849,-76.89311938,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1666591.073,144906.837,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_VA-10188,2011953,NCA20_VA-10003,1,8/11/2020,VA,37.62519596,-76.20670605,10,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Milford_Haven,37.62519596,-76.20670605,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1717912.333,193581.895,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10189,2012286,NCA20_VA-10004,1,8/11/2020,VA,37.67877407,-76.26171096,10,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Potomac_River,37.67877407,-76.26171096,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1711969.024,198464.631,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10191,2011954,NCA20_VA-10005,1,8/18/2020,VA,37.39864557,-76.16600517,10,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Milford_Haven,37.39864557,-76.16600517,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1726654.054,169479.775,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10192,2011738,NCA20_VA-10006,1,6/25/2020,VA,36.95490308,-76.27342341,1.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Lower_James_River,36.95490308,-76.27342341,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1727685.43,118876.224,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10193,2011956,NCA20_VA-10007,1,8/18/2020,VA,37.62031328,-76.07903604,12,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke_Sound,37.62031328,-76.07903604,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1728944.776,195361.874,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10186,2011796,NCA20_VA-10008,1,6/30/2020,VA,37.94262448,-75.64262949,1.7,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke_River,37.94262448,-75.64262949,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1758566.643,238685.443,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10190,2011905,NCA20_VA-10009,1,7/15/2020,VA,36.89072953,-76.0707417,1,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Broad_Linkhorn_Bay,36.89072953,-76.0707417,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1746673.836,115546.792,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10194,2012088,NCA20_VA-10010,1,7/28/2020,VA,36.76902572,-76.29667454,1.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Elizabeth_River,36.76902572,-76.29667454,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1729965.351,98073.757,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10196,2011957,NCA20_VA-10011,1,8/10/2020,VA,37.03710805,-76.14434353,7.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Little Creek,37.03710805,-76.14434353,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1736915.508,130241.0929,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10197,2011933,NCA20_VA-10012,1,7/16/2020,VA,36.91194275,-76.43935689,1.4,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Warwick River,36.91194275,-76.43935689,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1714343.194,111160.1793,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10199,2012155,NCA20_VA-10014,1,8/12/2020,VA,37.77363137,-75.97614325,23.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke Sound,37.77363137,-75.97614325,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1734148.816,214041.8132,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10200,2012287,NCA20_VA-10015,1,8/11/2020,VA,37.654055,-76.27168705,7.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Potomac River,37.654055,-76.27168705,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1711687.227,195574.0512,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10201,2012309,NCA20_VA-10016,1,8/12/2020,VA,37.77961053,-76.18779114,28.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Potomac River,37.77961053,-76.18779114,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1715948.31,210855.4333,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10202,2011958,NCA20_VA-10017,1,8/10/2020,VA,37.17007634,-76.14561835,7.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke Sound,37.17007634,-76.14561835,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1733715.375,144793.4373,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10203,2011959,NCA20_VA-10018,1,8/11/2020,VA,37.24155702,-76.38025773,11.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,York River,37.24155702,-76.38025773,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1711878.049,148377.7095,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10204,2012156,NCA20_VA-10019,1,7/23/2020,VA,37.69104128,-76.10132904,5.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke Sound,37.69104128,-76.10132904,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1725390.668,202710.2137,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10205,2011739,NCA20_VA-10020,1,6/23/2020,VA,36.72157397,-75.94373899,1.2,MARINE,2020,2020,CORE,Region_03,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Back Bay,36.72157397,-75.94373899,East_Coast,Northeast,Albemarle-Pamlico Sounds,NEP,Carolinian Province,PROB,Small,Virginia,Albemarle Sound,1761609.696,99356.91325,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10206,2012052,NCA20_VA-10021,1,7/27/2020,VA,38.19961097,-77.22593931,1.1,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Rappahannock River,38.19961097,-77.22593931,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1618000.094,238753.6306,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10207,2012020,NCA20_VA-10022,1,7/23/2020,VA,37.34937231,-76.33147122,1.9,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,York River,37.34937231,-76.33147122,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1713591.191,161081.7981,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10208,2011906,NCA20_VA-10023,1,7/15/2020,VA,36.86232413,-76.01203808,1.2,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Broad_Linkhorn Bay,36.86232413,-76.01203808,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1752407.323,113514.8291,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10209,2011817,NCA20_VA-10024,1,7/1/2020,VA,37.75548216,-75.77537367,1.3,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke Sound,37.75548216,-75.77537367,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1751703.966,215735.2796,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10210,2012341,NCA20_VA-10025,1,8/17/2020,VA,38.06555982,-76.92650205,2.3,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Rappahannock River,38.06555982,-76.92650205,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1646457.132,229168.3984,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10211,2011994,NCA20_VA-10026,1,7/22/2020,VA,37.65673161,-75.62481427,1,MARINE,2020,2020,CORE,Region_03,VP_Other,Target_Sampled,Metompkin Bay,37.65673161,-75.62481427,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Metompkin Bay,1766899.372,207706.4621,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10212,2012260,NCA20_VA-10027,1,8/10/2020,VA,37.29875355,-76.34874162,15,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,York River,37.29875355,-76.34874162,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1713272.689,155218.849,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10213,2011857,NCA20_VA-10028,1,7/8/2020,VA,37.46274024,-75.93635661,1.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke Sound,37.46274024,-75.93635661,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1744844.757,180699.4947,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10214,2011797,NCA20_VA-10029,1,6/30/2020,VA,37.94068667,-75.67584545,0.5,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Pocomoke River,37.94068667,-75.67584545,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,Virginia,Chesapeake Bay,1755787.303,237859.0382,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_VA-10215,2012398,NCA20_VA-10031,1,8/20/2020,VA,37.56491472,-76.31497935,2.8,MARINE,2020,2020,CORE,Region_03,VP_Chesapeake_Bay,Target_Sampled,Rappahannock River,37.56491472,-76.31497935,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,Virginia,Chesapeake Bay,1710039.593,185018.4349,Inside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10226,2011726,NCA20_WA-10001,1,6/23/2020,WA,46.90773093,-124.0048219,0.6,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays Harbor,46.90773093,-124.0048219,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2111908.327,1364137.503,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10226,2011851,NCA20_WA-10001,2,7/8/2020,WA,46.90773093,-124.0048219,0.7,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays Harbor,46.90773093,-124.0048219,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2111908.327,1364137.503,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_WA-10194,2011717,NCA20_WA-10002,1,6/22/2020,WA,46.30106575,-124.0424745,0.75,MARINE,2020,2020,CORE,Region_10,ColP_Lower_Columbia_River,Target_Sampled,Baker_Bay,46.30106575,-124.0424745,West_Coast,West,Lower Columbia River Estuary Partnership,NEP,Columbian Province,PROB,Small,Washington,Columbia River,-2134212.665,1300663.502,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10194,2011872,NCA20_WA-10002,2,7/9/2020,WA,46.30106575,-124.0424745,0.7,MARINE,2020,2020,CORE,Region_10,ColP_Lower_Columbia_River,Target_Sampled,Baker_Bay,46.30106575,-124.0424745,West_Coast,West,Lower Columbia River Estuary Partnership,NEP,Columbian Province,PROB,Small,Washington,Columbia River,-2134212.665,1300663.502,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_WA-10201,2012336,NCA20_WA-10003,1,8/16/2020,WA,48.5232352,-123.1711673,248.3,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Puget Sound,48.5232352,-123.1711673,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-2000496.828,1516965.483,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10204,2012335,NCA20_WA-10004,1,8/14/2020,WA,48.58010579,-122.769718,58.4,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Puget Sound,48.58010579,-122.769718,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1969992.291,1514586.884,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10208,2012364,NCA20_WA-10005,1,8/17/2020,WA,48.4034433,-122.9195668,70.5,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Puget Sound,48.4034433,-122.9195668,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1986158.615,1499032.044,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10235,2011761,NCA20_WA-10006,1,6/26/2020,WA,46.86727187,-124.089883,0.7,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays Harbor,46.86727187,-124.089883,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2119440.016,1361746.021,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10236,2012116,NCA20_WA-10007,1,7/29/2020,WA,46.71837969,-123.8610688,0.7,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Willapa Bay,46.71837969,-123.8610688,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Willapa Bay,-2107439.774,1340879.415,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10224,2011759,NCA20_WA-10008,1,6/25/2020,WA,46.91584612,-124.0524801,0.8,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays_Harbor,46.91584612,-124.0524801,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2115136.11,1366056.905,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10227,2011853,NCA20_WA-10009,1,7/7/2020,WA,46.62812476,-123.9926031,11.5,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Willapa_Bay,46.62812476,-123.9926031,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Willapa Bay,-2120002.983,1334235.683,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10228,2011737,NCA20_WA-10010,1,6/24/2020,WA,46.95711468,-124.0656873,1.8,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays_Harbor,46.95711468,-124.0656873,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2114773.378,1370720.868,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10229,2011873,NCA20_WA-10011,1,7/9/2020,WA,46.44355419,-123.9434179,2.5,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Willapa_Bay,46.44355419,-123.9434179,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Willapa Bay,-2122314.077,1313563.064,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10199,2011837,NCA20_WA-10012,1,7/6/2020,WA,47.72466079,-122.4655481,137.2,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Puget_Sound,47.72466079,-122.4655481,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1974110.746,1417670.458,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10200,2012450,NCA20_WA-10013,1,8/19/2020,WA,48.88064541,-122.818859,36.5,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Puget_Sound,48.88064541,-122.818859,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1964309.378,1547346.447,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10203,2011788,NCA20_WA-10014,1,6/29/2020,WA,47.54016716,-123.0218913,69.2,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Hood_Canal,47.54016716,-123.0218913,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-2020211.794,1409791.374,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10205,2012292,NCA20_WA-10015,1,8/11/2020,WA,48.101277,-122.3755432,117,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Port_Susan,48.101277,-122.3755432,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1956187.883,1455758.582,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10209,2012293,NCA20_WA-10016,1,8/11/2020,WA,48.13996813,-122.416251,108.5,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Port_Susan,48.13996813,-122.416251,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Large,Washington,Puget Sound,-1957958.696,1460698.165,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10195,2012106,NCA20_WA-10018,1,7/28/2020,WA,46.2701622,-123.9463481,1.9,MARINE,2020,2020,CORE,Region_10,ColP_Lower_Columbia_River,Target_Sampled,Baker_Bay,46.2701622,-123.9463481,West_Coast,West,Lower Columbia River Estuary Partnership,NEP,Columbian Province,PROB,Small,Washington,Columbia River,-2128102.714,1295228.163,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10225,2011852,NCA20_WA-10019,1,7/8/2020,WA,46.62264526,-123.9439869,0.6,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Palix_River,46.62264526,-123.9439869,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Small,Washington,Willapa Bay,-2116603.841,1332571.047,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10198,2012146,NCA20_WA-10020,1,7/30/2020,WA,47.19697132,-122.9846607,1.5,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Hammersley_Inlet,47.19697132,-122.9846607,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-2028130.031,1372588.171,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10202,2012182,NCA20_WA-10021,1,8/4/2020,WA,47.28637658,-122.7330744,30.4,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Carr_Inlet,47.28637658,-122.7330744,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-2006980.682,1376740.447,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10206,2012207,NCA20_WA-10022,1,8/5/2020,WA,47.34980521,-122.5286169,7.5,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Colvos_Dalco_Passage,47.34980521,-122.5286169,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1990101.5,1379178.793,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10207,2011830,NCA20_WA-10023,1,7/1/2020,WA,47.67181495,-122.6100676,11.8,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Port_Orchard,47.67181495,-122.6100676,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1986220.581,1415073.752,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10238,2011760,NCA20_WA-10024,1,6/25/2020,WA,46.88491335,-124.0678451,2,MARINE,2020,2020,CORE,Region_10,ColP_Other,Target_Sampled,Grays Harbor,46.88491335,-124.0678451,West_Coast,West,Not_NEP,Not_NEP,Columbian Province,PROB,Large,Washington,Grays Harbor,-2117257.405,1363123.129,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10261,2011777,NCA20_WA-10047,1,6/28/2020,WA,47.38753573,-122.9295812,2.4,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,The Great Bend,47.38753573,-122.9295812,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-2018211.568,1391641.013,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10262,2012151,NCA20_WA-10048,1,8/2/2020,WA,47.14937657,-122.7720808,68.3,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Case Inlet,47.14937657,-122.7720808,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-2014042.835,1363012.516,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10264,2012290,NCA20_WA-10050,1,8/11/2020,WA,48.06050124,-122.2914407,5.2,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Tulalip Bay,48.06050124,-122.2914407,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1951338.306,1449705.847,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10265,2012144,NCA20_WA-10051,1,7/31/2020,WA,47.12049991,-122.9604714,9.2,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Eld Inlet,47.12049991,-122.9604714,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-2028728.461,1363952.368,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10266,2012165,NCA20_WA-10052,1,8/3/2020,WA,47.55950252,-122.5215134,30.1,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Rich Passage_Yukon Harbor,47.55950252,-122.5215134,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1983200.037,1401303.275,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10267,2012235,NCA20_WA-10053,1,8/6/2020,WA,47.99232669,-122.2879152,130.8,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Port Gardner,47.99232669,-122.2879152,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1953136.328,1442402.049,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10268,2012107,NCA20_WA-10054,1,7/28/2020,WA,46.26148801,-123.9428953,1.5,MARINE,2020,2020,CORE,Region_10,ColP_Lower_Columbia_River,Target_Sampled,Baker Bay,46.26148801,-123.9428953,West_Coast,West,Lower Columbia River Estuary Partnership,NEP,Columbian Province,PROB,Small,Washington,Columbia River,-2128126.22,1294230.088,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_WA-10210,2012243,NCA20_WA-10061,1,8/9/2020,WA,47.9646275,-122.5101394,42.7,MARINE,2020,2020,CORE,Region_10,ColP_Puget_Sound,Target_Sampled,Useless_Bay,47.9646275,-122.5101394,West_Coast,West,Puget Sound Partnership,NEP,Columbian Province,PROB,Small,Washington,Puget Sound,-1970059.611,1444051.364,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
