Dataset:              Infaunal Abundance - Summary by Station and Taxon
File Name:            CP_BEN_T.txt
Date Created:         01OCT1999
# Variables:          7
# Header Records:     17
# Data Records:       6596
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              DATE         Sample collection date (YYMMDD)
              COD_EMAP     Carolinian Province Office Taxonomic Code
              N_GRABS      Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SD_ABN       Std. dev. of abundance

STA_NAME;DATE;COD_EMAP;N_GRABS;T_ABN;M_ABN;SD_ABN
CP97071;970823;GAMMXSPP;1;1;1.00;.
CP97071;970823;HOBSFLOR;2;3;1.50;0.71
CP97071;970823;LAEOCULV;1;1;1.00;.
CP97071;970823;LEPTPLUM;2;2;1.00;0.00
CP97071;970823;LEUCAMER;1;1;1.00;.
CP97071;970823;LIMNHOFF;2;39;19.50;3.54
CP97071;970823;MAREVIRI;1;33;33.00;.
CP97071;970823;MONOXXSP;2;142;71.00;22.63
CP97071;970823;POLYHALT;1;1;1.00;.
CP97071;970823;POLYPSPP;1;1;1.00;.
CP97071;970823;PROCBELL;1;1;1.00;.
CP97071;970823;SPIOPETT;2;39;19.50;20.51
CP97071;970823;XXX2AMPH;1;1;1.00;.
CP97071;970823;XXX2OSTR;2;2;1.00;0.00
CP97071;970823;XXXXCALA;1;9;9.00;.
CP97071;970823;XXXXCOLL;1;1;1.00;.
CP97071;970823;XXXXDIPT;1;1;1.00;.
CP97071;970823;XXXXTUBI;1;49;49.00;.
CP97075;970730;AMAKMAGN;3;7;2.33;2.31
CP97075;970730;AMPEVERR;3;46;15.33;6.43
CP97075;970730;ARABIRIC;2;41;20.50;17.68
CP97075;970730;ARICFRAG;3;8;2.67;2.08
CP97075;970730;ASABOCUL;2;5;2.50;2.12
CP97075;970730;ASTYLUNA;1;3;3.00;.
CP97075;970730;BIFFBIFO;3;5;1.67;0.58
CP97075;970730;BRANNIGR;1;1;1.00;.
CP97075;970730;CALLSAPI;2;2;1.00;0.00
CP97075;970730;CAULXSPP;2;15;7.50;2.12
CP97075;970730;CLYMTORQ;3;35;11.67;4.16
CP97075;970730;COROXSPP;2;5;2.50;0.71
CP97075;970730;CREPMACU;2;2;1.00;0.00
CP97075;970730;CUMIANTI;3;7;2.33;1.53
CP97075;970730;DIOPCUPR;1;1;1.00;.
CP97075;970730;ENSIDIRE;1;1;1.00;.
CP97075;970730;ETEOHETE;1;1;1.00;.
CP97075;970730;GAMMXSPP;3;21;7.00;1.00
CP97075;970730;GLYCAMER;1;2;2.00;.
CP97075;970730;GLYCDIBR;2;18;9.00;11.31
CP97075;970730;GYPTCRYP;1;3;3.00;.
CP97075;970730;HARMEXTE;2;3;1.50;0.71
CP97075;970730;LISTBARN;2;7;3.50;3.54
CP97075;970730;LISTCLYM;3;4;1.33;0.58
CP97075;970730;LYONHYAL;2;22;11.00;12.73
CP97075;970730;LYSIALBA;3;53;17.67;11.02
CP97075;970730;MEDICALI;1;37;37.00;.
CP97075;970730;MEDIXSPP;2;19;9.50;3.54
CP97075;970730;MELINITI;1;9;9.00;.
CP97075;970730;MICRATRA;3;26;8.67;0.58
CP97075;970730;MOLGMANH;1;1;1.00;.
CP97075;970730;MONTDORS;3;644;214.67;18.58
CP97075;970730;NEANSUCC;1;1;1.00;.
CP97075;970730;NOTOXSPP;2;3;1.50;0.71
CP97075;970730;NUCUPROX;3;30;10.00;2.65
CP97075;970730;PALAVULG;1;1;1.00;.
CP97075;970730;PARAFULG;1;3;3.00;.
CP97075;970730;PARATENU;3;30;10.00;10.82
CP97075;970730;PECTGOUL;1;1;1.00;.
CP97075;970730;PHYLAREN;2;2;1.00;0.00
CP97075;970730;PINNRETI;2;4;2.00;0.00
CP97075;970730;PISTQUAD;2;5;2.50;0.71
CP97075;970730;PODALEVI;1;2;2.00;.
CP97075;970730;POLIDUPL;1;1;1.00;.
CP97075;970730;POLYLIGN;3;18;6.00;3.61
CP97075;970730;PRIOCIRR;1;6;6.00;.
CP97075;970730;RENIRENI;1;1;1.00;.
CP97075;970730;RHEPHUDS;3;24;8.00;3.46
CP97075;970730;SABEVULG;2;11;5.50;4.95
CP97075;970730;SACCKOWA;2;4;2.00;1.41
CP97075;970730;SCOLRUBR;2;3;1.50;0.71
CP97075;970730;SCOLTENU;1;2;2.00;.
CP97075;970730;SCOLXSPP;3;6;2.00;1.73
CP97075;970730;SPIOBOMB;2;2;1.00;0.00
CP97075;970730;SPIOOCUL;2;5;2.50;2.12
CP97075;970730;STREBENE;2;172;86.00;14.14
CP97075;970730;TAGEDIVI;3;18;6.00;7.81
CP97075;970730;TELLAGIL;3;36;12.00;5.20
CP97075;970730;UNCISERR;3;12;4.00;1.73
CP97075;970730;UPOGAFFI;2;2;1.00;0.00
CP97075;970730;XXXXANTH;1;23;23.00;.
CP97075;970730;XXXXNEME;2;13;6.50;4.95
CP97075;970730;XXXXNUDI;2;2;1.00;0.00
CP97075;970730;XXXXPAGU;2;2;1.00;0.00
CP97075;970730;XXXXSIPU;2;4;2.00;1.41
CP97075;970730;XXXXSYLL;3;37;12.33;5.69
CP97075;970730;XXXXTELL;2;18;9.00;1.41
CP97075;970730;XXXXTUBI;3;115;38.33;10.60
CP97075;970730;XXXXTURB;1;2;2.00;.
CP97075;970730;XXXXXANT;3;13;4.33;3.06
CP97082;970724;STREBENE;3;13;4.33;3.06
CP97082;970724;TUBIHETE;1;16;16.00;.
CP97082;970724;XXXXINSE;1;1;1.00;.
CP97082;970724;XXXXOLIG;1;40;40.00;.
CP97082;970724;XXXXTUBI;1;6;6.00;.
CP97109;970708;LIMNHOFF;1;3;3.00;.
CP97109;970708;MONOXXSP;1;11;11.00;.
CP97109;970708;PROCXXSP;1;1;1.00;.
CP97109;970708;RANGCUNE;1;2;2.00;.
CP97109;970708;TUBIXXSP;1;3;3.00;.
CP97114;970716;AMPHSCAP;1;3;3.00;.
CP97114;970716;CHIRCOEC;1;4;4.00;.
CP97114;970716;COELXSPP;1;1;1.00;.
CP97114;970716;CYATPOLI;3;12;4.00;1.00
CP97114;970716;EDOTTRIL;2;9;4.50;0.71
CP97114;970716;HOBSFLOR;2;10;5.00;0.00
CP97114;970716;MACOBALT;3;53;17.67;6.03
CP97114;970716;MACOTENT;2;7;3.50;2.12
CP97114;970716;MAREVIRI;1;23;23.00;.
CP97114;970716;MEDIAMBI;2;4;2.00;0.00
CP97114;970716;MEDICALI;2;2;1.00;0.00
CP97114;970716;MEDIXSPP;3;165;55.00;2.65
CP97114;970716;MONORUBR;1;2;2.00;.
CP97114;970716;MYSIBIGE;1;1;1.00;.
CP97114;970716;MYSIXSPP;2;3;1.50;0.71
CP97114;970716;MYTILEUC;3;5;1.67;0.58
CP97114;970716;NEANSUCC;1;3;3.00;.
CP97114;970716;PANODEPR;1;1;1.00;.
CP97114;970716;POLYLIGN;3;32;10.67;5.51
CP97114;970716;PROCBELL;3;3;1.00;0.00
CP97114;970716;RANGCUNE;3;63;21.00;5.57
CP97114;970716;SPIOPETT;2;29;14.50;0.71
CP97114;970716;TUBIHETE;3;61;20.33;5.13
CP97114;970716;XXX2OSTR;1;1;1.00;.
CP97114;970716;XXXXGAST;2;6;3.00;2.83
CP97114;970716;XXXXNEME;1;3;3.00;.
CP97114;970716;XXXXNERE;1;3;3.00;.
CP97114;970716;XXXXXANT;1;2;2.00;.
CP97120;970715;CHIR1SPP;2;5;2.50;2.12
CP97120;970715;HOBSFLOR;1;2;2.00;.
CP97120;970715;MEDIAMBI;2;6;3.00;2.83
CP97120;970715;MEDIXSPP;3;12;4.00;4.36
CP97120;970715;PROCBELL;3;12;4.00;2.65
CP97120;970715;RANGCUNE;3;35;11.67;2.08
CP97120;970715;TANYXSPP;1;1;1.00;.
CP97120;970715;TUBIHETE;3;55;18.33;14.05
CP97120;970715;XXXXCHIR;1;1;1.00;.
CP97141;970723;AMPEVADO;1;1;1.00;.
CP97141;970723;ANCIJONE;1;1;1.00;.
CP97141;970723;ARABIRIC;1;1;1.00;.
CP97141;970723;ARABMUTA;1;1;1.00;.
CP97141;970723;BATECATH;1;5;5.00;.
CP97141;970723;CERELACT;1;3;3.00;.
CP97141;970723;COROLACU;1;2;2.00;.
CP97141;970723;CYATPOLI;2;2;1.00;0.00
CP97141;970723;DORVRUDO;1;2;2.00;.
CP97141;970723;DRILLONG;1;1;1.00;.
CP97141;970723;ELASLEVI;1;3;3.00;.
CP97141;970723;EURYXXSP;1;3;3.00;.
CP97141;970723;HYDRDIAN;2;3;1.50;0.71
CP97141;970723;LEUCAMER;1;1;1.00;.
CP97141;970723;MAGEXXSP;1;1;1.00;.
CP97141;970723;MARPSANG;1;1;1.00;.
CP97141;970723;MEDICALI;1;6;6.00;.
CP97141;970723;MICRATRA;2;13;6.50;6.36
CP97141;970723;PANODEPR;1;1;1.00;.
CP97141;970723;PHORXSPP;2;6;3.00;2.83
CP97141;970723;PROTKEFE;1;14;14.00;.
CP97141;970723;PSEUAMBI;1;1;1.00;.
CP97141;970723;SPIOOCUL;1;1;1.00;.
CP97141;970723;TELLXSP1;1;1;1.00;.
CP97141;970723;TELLXSPP;1;3;3.00;.
CP97141;970723;XXX2AMPH;1;2;2.00;.
CP97141;970723;XXX2OSTR;1;3;3.00;.
CP97141;970723;XXX3AMPH;1;4;4.00;.
CP97141;970723;XXXXCAPR;1;1;1.00;.
CP97141;970723;XXXXNEME;2;6;3.00;2.83
CP97141;970723;XXXXSIPU;1;1;1.00;.
CP97141;970723;XXXXTUBI;1;3;3.00;.
CP97149;970724;ARICWASS;1;1;1.00;.
CP97149;970724;EDOTTRIL;1;3;3.00;.
CP97149;970724;MONOEDWA;1;4;4.00;.
CP97149;970724;STREBENE;3;21;7.00;1.73
CP97149;970724;TUBIHETE;1;22;22.00;.
CP97149;970724;XXXXBIVA;1;1;1.00;.
CP97149;970724;XXXXNEME;3;7;2.33;0.58
CP97149;970724;XXXXTUBI;2;135;67.50;28.99
CP97149;970724;XXXXTURB;1;1;1.00;.
CP97156;970722;BALAXSPP;1;1;1.00;.
CP97156;970722;OXYUSMIT;1;1;1.00;.
CP97156;970722;XXXXCAPI;1;1;1.00;.
CP97156;970722;XXXXNEME;3;4;1.33;0.58
CP97156;970722;XXXXOLIG;2;31;15.50;19.09
CP97156;970722;XXXXSIPU;1;1;1.00;.
CP97156;970722;XXXXTUBI;1;23;23.00;.
CP97164;970729;ACANMILL;2;16;8.00;0.00
CP97164;970729;ARICWASS;3;31;10.33;6.03
CP97164;970729;LEITXSPP;2;2;1.00;0.00
CP97164;970729;MEDICALI;1;3;3.00;.
CP97164;970729;MONOEDWA;1;1;1.00;.
CP97164;970729;MONTXSPP;2;9;4.50;3.54
CP97164;970729;NEPHPICT;3;8;2.67;1.15
CP97164;970729;OGYRALPH;1;1;1.00;.
CP97164;970729;PAGUXXSP;1;1;1.00;.
CP97164;970729;PARALONG;2;17;8.50;3.54
CP97164;970729;STREBENE;2;2;1.00;0.00
CP97164;970729;TELLAGIL;2;2;1.00;0.00
CP97164;970729;XXXXNEME;3;11;3.67;2.08
CP97164;970729;XXXXSYLL;2;15;7.50;6.36
CP97164;970729;XXXXTANA;3;50;16.67;5.77
CP97164;970729;XXXXTUBI;3;8;2.67;1.53
CP97172;970813;CHIR1SPP;3;58;19.33;14.22
CP97172;970813;COELXSPP;1;4;4.00;.
CP97172;970813;PROCBELL;1;2;2.00;.
CP97172;970813;RANGCUNE;1;1;1.00;.
CP97172;970813;SCOLVERR;1;1;1.00;.
CP97172;970813;TUBIHETE;1;1;1.00;.
CP97172;970813;XXXXTUBI;3;133;44.33;18.61
CP97183;970812;ACTECANA;3;36;12.00;14.00
CP97183;970812;AGLAVERR;1;1;1.00;.
CP97183;970812;AMPEVERR;1;1;1.00;.
CP97183;970812;AMYGPAPY;1;2;2.00;.
CP97183;970812;APSEXXSP;1;1;1.00;.
CP97183;970812;ARMAAGIL;1;3;3.00;.
CP97183;970812;ARMAMACU;2;4;2.00;0.00
CP97183;970812;ASYCELON;2;3;1.50;0.71
CP97183;970812;BRANAMER;1;1;1.00;.
CP97183;970812;BRANNIGR;1;1;1.00;.
CP97183;970812;CAPIJONE;1;1;1.00;.
CP97183;970812;CLYMXXSP;1;2;2.00;.
CP97183;970812;COSTAVAR;1;1;1.00;.
CP97183;970812;CREPMACU;1;1;1.00;.
CP97183;970812;ERICBRAS;2;7;3.50;3.54
CP97183;970812;GLYCAMER;1;1;1.00;.
CP97183;970812;GLYCSOLI;1;7;7.00;.
CP97183;970812;GLYCXSPP;2;11;5.50;0.71
CP97183;970812;GYPTCRYP;2;4;2.00;0.00
CP97183;970812;HAMISUCC;2;33;16.50;6.36
CP97183;970812;KINBFRAG;1;1;1.00;.
CP97183;970812;KINBSIMO;1;5;5.00;.
CP97183;970812;KINBXXSP;1;1;1.00;.
CP97183;970812;LEPTTENU;1;3;3.00;.
CP97183;970812;LYSIXXSP;2;4;2.00;1.41
CP97183;970812;MACOBALT;1;1;1.00;.
CP97183;970812;MACOTENT;1;1;1.00;.
CP97183;970812;MACRZONA;1;2;2.00;.
CP97183;970812;MEDIAMBI;1;69;69.00;.
CP97183;970812;MEDIXSPP;3;35;11.67;13.61
CP97183;970812;MELIMACU;1;3;3.00;.
CP97183;970812;MONTXSPP;1;3;3.00;.
CP97183;970812;NEANSUCC;1;1;1.00;.
CP97183;970812;NOTOHEMI;1;1;1.00;.
CP97183;970812;NUCUPROX;2;3;1.50;0.71
CP97183;970812;OWENXXSP;1;1;1.00;.
CP97183;970812;OXYUSMIT;1;1;1.00;.
CP97183;970812;PARAFULG;1;1;1.00;.
CP97183;970812;PARAPINN;2;6;3.00;1.41
CP97183;970812;PARATENU;1;1;1.00;.
CP97183;970812;PARVMULT;2;2;1.00;0.00
CP97183;970812;PHORXSPP;3;81;27.00;13.11
CP97183;970812;PODALEVI;1;4;4.00;.
CP97183;970812;POLYLIGN;1;1;1.00;.
CP97183;970812;PRIOXSPP;1;1;1.00;.
CP97183;970812;RANGCUNE;1;1;1.00;.
CP97183;970812;SCOLRUBR;2;3;1.50;0.71
CP97183;970812;SCOLTENU;1;2;2.00;.
CP97183;970812;SCOLVERR;2;7;3.50;0.71
CP97183;970812;TAGEDIVI;1;1;1.00;.
CP97183;970812;TELLXSPP;1;1;1.00;.
CP97183;970812;THARANNU;2;11;5.50;2.12
CP97183;970812;XXX1AMPH;1;1;1.00;.
CP97183;970812;XXX2OSTR;3;110;36.67;28.38
CP97183;970812;XXXXGAST;1;2;2.00;.
CP97183;970812;XXXXMALD;2;8;4.00;1.41
CP97183;970812;XXXXMYSI;1;1;1.00;.
CP97183;970812;XXXXNEME;2;5;2.50;0.71
CP97183;970812;XXXXOPHI;2;4;2.00;0.00
CP97183;970812;XXXXSIPU;1;1;1.00;.
CP97183;970812;XXXXTUBI;1;5;5.00;.
CP97183;970812;XXXXTURB;1;4;4.00;.
CP97184;970812;ACTECANA;2;4;2.00;1.41
CP97184;970812;AMPEABDI;1;22;22.00;.
CP97184;970812;AMPHSQUA;2;7;3.50;0.71
CP97184;970812;AMPILONG;2;10;5.00;5.66
CP97184;970812;AMYGPAPY;2;7;3.50;0.71
CP97184;970812;APSEXXSP;2;2;1.00;0.00
CP97184;970812;ARICPHIL;3;4;1.33;0.58
CP97184;970812;ASYCELON;3;57;19.00;18.00
CP97184;970812;BITTVARI;2;3;1.50;0.71
CP97184;970812;BOWMXXSP;2;3;1.50;0.71
CP97184;970812;BRANNIGR;3;5;1.67;1.15
CP97184;970812;BULLSTRI;1;6;6.00;.
CP97184;970812;BULLXSPP;1;4;4.00;.
CP97184;970812;CAECPULC;1;7;7.00;.
CP97184;970812;CAPICAPI;1;1;1.00;.
CP97184;970812;CORBSWIF;1;1;1.00;.
CP97184;970812;COSTAVAR;1;2;2.00;.
CP97184;970812;CYATPOLI;1;1;1.00;.
CP97184;970812;CYCLPENT;1;2;2.00;.
CP97184;970812;DIOPCUPR;3;4;1.33;0.58
CP97184;970812;ERICATTE;1;951;951.00;.
CP97184;970812;ERICBRAS;1;1;1.00;.
CP97184;970812;FABRTRIL;2;12;6.00;7.07
CP97184;970812;GLYCXSPP;2;12;6.00;1.41
CP97184;970812;GRANBONN;1;7;7.00;.
CP97184;970812;GYPTCRYP;2;8;4.00;2.83
CP97184;970812;HOBSFLOR;1;3;3.00;.
CP97184;970812;KINBXXSP;1;1;1.00;.
CP97184;970812;LEPTINHA;2;42;21.00;26.87
CP97184;970812;LIOBCAST;1;1;1.00;.
CP97184;970812;LYONHYAL;1;1;1.00;.
CP97184;970812;MARPXXSP;1;3;3.00;.
CP97184;970812;MEDIAMBI;1;2;2.00;.
CP97184;970812;MEDICALI;3;56;18.67;12.34
CP97184;970812;MEDIXSPP;2;7;3.50;3.54
CP97184;970812;MICRRANE;2;24;12.00;1.41
CP97184;970812;MOLGMANH;1;5;5.00;.
CP97184;970812;NASSVIBE;2;3;1.50;0.71
CP97184;970812;OPHIFILO;1;2;2.00;.
CP97184;970812;PARALUTE;3;5;1.67;0.58
CP97184;970812;PARAPINN;1;1;1.00;.
CP97184;970812;PARATRIQ;1;1;1.00;.
CP97184;970812;PARVMULT;1;3;3.00;.
CP97184;970812;PECTGOUL;1;1;1.00;.
CP97184;970812;PHORXSPP;2;23;11.50;7.78
CP97184;970812;PODAOBSC;2;9;4.50;2.12
CP97184;970812;SPIOOCUL;3;33;11.00;3.61
CP97184;970812;SPISSOLI;1;1;1.00;.
CP97184;970812;STREBENE;1;1;1.00;.
CP97184;970812;TAGEPLEB;2;2;1.00;0.00
CP97184;970812;THARANNU;3;18;6.00;7.81
CP97184;970812;TURBXSPP;2;4;2.00;0.00
CP97184;970812;VITRHELI;1;7;7.00;.
CP97184;970812;VITRXXSP;1;3;3.00;.
CP97184;970812;XXX2OSTR;3;16;5.33;5.86
CP97184;970812;XXXXBIVA;1;2;2.00;.
CP97184;970812;XXXXNEME;3;12;4.00;5.20
CP97184;970812;XXXXOPHI;1;2;2.00;.
CP97184;970812;XXXXSABE;1;81;81.00;.
CP97184;970812;XXXXSIPU;2;3;1.50;0.71
CP97184;970812;XXXXSYLL;1;1;1.00;.
CP97184;970812;XXXXTANA;2;3;1.50;0.71
CP97184;970812;XXXXTUBI;2;65;32.50;2.12
CP97301;970823;AMPEVERR;1;1;1.00;.
CP97301;970823;AULOPIGU;2;12;6.00;5.66
CP97301;970823;CHIR1SPP;3;396;132.00;41.80
CP97301;970823;COELXSPP;3;80;26.67;11.24
CP97301;970823;DORVRUDO;1;3;3.00;.
CP97301;970823;GYPTCRYP;1;1;1.00;.
CP97301;970823;LEPTPLUM;1;1;1.00;.
CP97301;970823;LIMNHOFF;2;7;3.50;2.12
CP97301;970823;MEDIXSPP;1;2;2.00;.
CP97301;970823;MONORUBR;1;4;4.00;.
CP97301;970823;MYSIBIGE;1;1;1.00;.
CP97301;970823;PHORXSPP;1;1;1.00;.
CP97301;970823;PRIOXSPP;1;2;2.00;.
CP97301;970823;RANGCUNE;2;2;1.00;0.00
CP97301;970823;SCOLRUBR;1;1;1.00;.
CP97301;970823;SPIOOCUL;1;1;1.00;.
CP97301;970823;SPIOPETT;1;1;1.00;.
CP97301;970823;TUBIHETE;3;320;106.67;72.95
CP97301;970823;XXX2AMPH;1;1;1.00;.
CP97301;970823;XXXXCHIR;3;5;1.67;1.15
CP97301;970823;XXXXOPHI;1;1;1.00;.
CP97302;970823;CHIR1SPP;2;14;7.00;1.41
CP97302;970823;COELXSPP;1;3;3.00;.
CP97302;970823;COROACHE;1;2;2.00;.
CP97302;970823;CRYPXXSP;1;1;1.00;.
CP97302;970823;CYATPOLI;2;10;5.00;1.41
CP97302;970823;EDOTMONT;1;1;1.00;.
CP97302;970823;EDOTTRIL;1;1;1.00;.
CP97302;970823;LEPTPLUM;2;12;6.00;4.24
CP97302;970823;LIMNHOFF;1;7;7.00;.
CP97302;970823;MACOTENT;1;1;1.00;.
CP97302;970823;MONORUBR;1;123;123.00;.
CP97302;970823;MONOTUBE;1;1;1.00;.
CP97302;970823;MONOXXSP;1;103;103.00;.
CP97302;970823;POLYPSPP;2;57;28.50;14.85
CP97302;970823;RANGCUNE;1;1;1.00;.
CP97302;970823;SPIOPETT;2;59;29.50;2.12
CP97302;970823;TUBIHETE;2;23;11.50;4.95
CP97302;970823;XXXXCHIR;2;4;2.00;1.41
CP97302;970823;XXXXDIPT;1;1;1.00;.
CP97303;970822;CHIR1SPP;2;10;5.00;2.83
CP97303;970822;CLINPING;1;1;1.00;.
CP97303;970822;COELXSPP;2;46;23.00;14.14
CP97303;970822;MEDIAMBI;1;2;2.00;.
CP97303;970822;MEDIXSPP;1;1;1.00;.
CP97303;970822;RANGCUNE;1;1;1.00;.
CP97303;970822;TANYXXSP;1;1;1.00;.
CP97303;970822;TUBIHETE;1;4;4.00;.
CP97303;970822;XXXXDIPT;1;2;2.00;.
CP97304;970823;AMERXSPP;1;2;2.00;.
CP97304;970823;CRYPXXSP;1;2;2.00;.
CP97304;970823;CYATPOLI;2;7;3.50;0.71
CP97304;970823;LIMNHOFF;1;7;7.00;.
CP97304;970823;MEDIXSPP;1;1;1.00;.
CP97304;970823;MONORUBR;1;14;14.00;.
CP97304;970823;MONOXXSP;1;11;11.00;.
CP97304;970823;POLYTRIT;1;1;1.00;.
CP97304;970823;SPIOPETT;2;54;27.00;1.41
CP97304;970823;TUBIHETE;2;46;23.00;21.21
CP97304;970823;XXXXDIPT;1;2;2.00;.
CP97305;970822;COELXSPP;2;20;10.00;2.83
CP97305;970822;MACOBALT;2;8;4.00;0.00
CP97305;970822;MACOTENT;1;1;1.00;.
CP97305;970822;MEDIAMBI;2;5;2.50;2.12
CP97305;970822;MEDIXSPP;2;68;34.00;12.73
CP97305;970822;RANGCUNE;1;2;2.00;.
CP97305;970822;TUBIHETE;2;54;27.00;21.21
CP97305;970822;XXXXCHIR;1;2;2.00;.
CP97305;970822;XXXXHARP;1;2;2.00;.
CP97306;970820;CHIR1SPP;2;239;119.50;12.02
CP97306;970820;COELXSPP;2;56;28.00;9.90
CP97306;970820;PARALONG;1;2;2.00;.
CP97306;970820;TUBIHETE;2;45;22.50;9.19
CP97306;970820;XXXXCHIR;2;6;3.00;1.41
CP97306;970820;XXXXNEMA;1;5;5.00;.
CP97307;970822;COELXSPP;2;3;1.50;0.71
CP97307;970822;MACOBALT;1;1;1.00;.
CP97307;970822;MACOTENT;1;1;1.00;.
CP97307;970822;MEDIAMBI;1;2;2.00;.
CP97307;970822;MEDIXSPP;2;58;29.00;21.21
CP97307;970822;ODOSXSPP;1;1;1.00;.
CP97307;970822;TELLXSPP;1;1;1.00;.
CP97307;970822;TUBIHETE;2;15;7.50;0.71
CP97307;970822;XXXXDIPT;1;1;1.00;.
CP97308;970820;CHIR1SPP;2;27;13.50;4.95
CP97308;970820;COELXSPP;1;2;2.00;.
CP97308;970820;MEDIXSPP;1;1;1.00;.
CP97308;970820;PROCBELL;1;1;1.00;.
CP97308;970820;RANGCUNE;2;6;3.00;2.83
CP97308;970820;TUBIHETE;2;9;4.50;3.54
CP97308;970820;XXXXCAPR;1;1;1.00;.
CP97309;970822;AULOPIGU;1;2;2.00;.
CP97309;970822;CLADXXSP;1;1;1.00;.
CP97309;970822;CORBFLUM;2;20;10.00;0.00
CP97309;970822;CRYPXXSP;2;6;3.00;1.41
CP97309;970822;CYATPOLI;2;13;6.50;3.54
CP97309;970822;EDOTTRIL;1;1;1.00;.
CP97309;970822;GAMMXSPP;1;1;1.00;.
CP97309;970822;GLYPXXSP;1;1;1.00;.
CP97309;970822;LIMNHOFF;1;2;2.00;.
CP97309;970822;MONOXXSP;1;8;8.00;.
CP97309;970822;POLYHALT;1;13;13.00;.
CP97309;970822;SPIOPETT;2;2;1.00;0.00
CP97309;970822;TUBIHETE;1;1;1.00;.
CP97309;970822;XXXXCHIR;1;1;1.00;.
CP97309;970822;XXXXTUBI;1;10;10.00;.
CP97310;970708;CHIRXXSP;2;2;1.00;0.00
CP97310;970708;CYATPOLI;2;16;8.00;2.83
CP97310;970708;HOBSFLOR;1;2;2.00;.
CP97310;970708;LEPTPLUM;2;182;91.00;36.77
CP97310;970708;MEDIAMBI;2;2;1.00;0.00
CP97310;970708;MEDIXSPP;2;15;7.50;0.71
CP97310;970708;MONOEDWA;1;1;1.00;.
CP97310;970708;PRISJENK;2;7;3.50;2.12
CP97310;970708;RANGCUNE;2;6;3.00;1.41
CP97310;970708;SPIOPETT;2;113;56.50;13.44
CP97310;970708;TUBIHETE;2;22;11.00;8.49
CP97310;970708;XXXXNEME;1;1;1.00;.
CP97311;970821;ABLAPELE;1;1;1.00;.
CP97311;970821;CHIR1SPP;1;1;1.00;.
CP97311;970821;COELXSPP;2;30;15.00;5.66
CP97311;970821;CORBFLUM;2;50;25.00;9.90
CP97311;970821;CRYPFULV;1;1;1.00;.
CP97311;970821;CYATPOLI;2;8;4.00;2.83
CP97311;970821;ENDOXXSP;1;3;3.00;.
CP97311;970821;GAMMPALU;1;2;2.00;.
CP97311;970821;GLYPXXSP;1;3;3.00;.
CP97311;970821;HARNXXSP;1;2;2.00;.
CP97311;970821;MONORUBR;1;162;162.00;.
CP97311;970821;MONOXXSP;1;104;104.00;.
CP97311;970821;OECEINCO;2;3;1.50;0.71
CP97311;970821;PARA2XSP;1;1;1.00;.
CP97311;970821;POLYPSPP;2;4;2.00;1.41
CP97311;970821;PROCBELL;1;2;2.00;.
CP97311;970821;RANGCUNE;1;1;1.00;.
CP97311;970821;SIALMOHR;1;1;1.00;.
CP97311;970821;STICCAFF;1;1;1.00;.
CP97311;970821;XXXXTUBI;1;1;1.00;.
CP97312;970908;AMPEVERR;2;3;1.50;0.71
CP97312;970908;ANCIJONE;1;1;1.00;.
CP97312;970908;CYLIBIDE;1;1;1.00;.
CP97312;970908;EDOTTRIL;1;2;2.00;.
CP97312;970908;ENSIDIRE;1;1;1.00;.
CP97312;970908;GLYCSOLI;1;5;5.00;.
CP97312;970908;GLYCXSPP;1;14;14.00;.
CP97312;970908;LEITXSPP;1;1;1.00;.
CP97312;970908;LISTBARN;1;1;1.00;.
CP97312;970908;MACOBALT;1;114;114.00;.
CP97312;970908;MACOTENT;1;4;4.00;.
CP97312;970908;MAREVIRI;1;6;6.00;.
CP97312;970908;MEDIAMBI;2;84;42.00;7.07
CP97312;970908;MEDICALI;1;2;2.00;.
CP97312;970908;MEDIXSPP;1;312;312.00;.
CP97312;970908;MONOEDWA;1;1;1.00;.
CP97312;970908;PARVMULT;2;9;4.50;2.12
CP97312;970908;PHORXSPP;2;36;18.00;15.56
CP97312;970908;POLIDUPL;1;1;1.00;.
CP97312;970908;SCOLRUBR;1;2;2.00;.
CP97312;970908;SPIOBOMB;1;5;5.00;.
CP97312;970908;SPIOOCUL;1;1;1.00;.
CP97312;970908;STREBENE;2;43;21.50;6.36
CP97312;970908;TELLAGIL;1;5;5.00;.
CP97312;970908;TELLXSPP;1;5;5.00;.
CP97312;970908;TUBIHETE;1;19;19.00;.
CP97312;970908;XXXXHARP;1;1;1.00;.
CP97312;970908;XXXXNEME;2;11;5.50;2.12
CP97312;970908;XXXXTURB;1;1;1.00;.
CP97313;970709;GLYCXSPP;1;3;3.00;.
CP97313;970709;MACOBALT;1;52;52.00;.
CP97313;970709;MACOTENT;1;3;3.00;.
CP97313;970709;MEDIAMBI;1;73;73.00;.
CP97313;970709;MEDICALI;1;1;1.00;.
CP97313;970709;MEDIXSPP;1;79;79.00;.
CP97313;970709;STREBENE;1;8;8.00;.
CP97313;970709;TUBIHETE;1;33;33.00;.
CP97313;970709;XXXXDECA;1;1;1.00;.
CP97313;970709;XXXXHARP;1;3;3.00;.
CP97313;970709;XXXXNEME;1;3;3.00;.
